-0.15862,0.796196,-0.869992,-0.381828,0.119018,0.879577,-0.581786,-0.202579,-1.22364,1.05635,1.59665,1.68596,0.244133,-0.314915,-0.170869,0.392028,0.244157,-0.345534,-0.161709,1.69411,-0.634516,-0.445397
-0.703223,-1.61338,1.22132,0.805479,-1.00763,-1.1936,1.60447,-0.920936,0.816812,0.0288974,-0.409193,-1.02198,0.520298,0.70763,0.257144,-0.738782,0.520286,0.742411,0.24159,-0.882115,-0.167342,1.13022
1.74749,0.796196,-1.16724,-0.387579,0.665669,0.879577,-0.878517,0.870452,0.816812,0.0462368,-0.685861,0.727618,-0.450068,-0.341474,0.578155,0.687576,-0.450047,-0.354241,-0.166398,0.681304,0.62719,-0.477621
-0.15862,-0.118546,-1.08446,-0.386859,0.0151983,0.879577,-0.820464,-0.629322,-1.22364,1.24819,-0.713527,-0.910591,0.630815,-0.308275,-0.170869,-0.346225,0.630843,-0.352886,-0.161709,-1.0268,0.257484,-0.440308
4.01667,-0.710162,-0.743907,-0.390784,-0.942739,-1.1936,-0.896263,0.394662,-1.22364,0.148798,-0.685861,0.892783,-0.389125,-0.271755,-0.331374,-0.0432784,-0.389103,-0.354628,-0.154674,0.876229,-0.574019,-0.341939
4.01667,0.699301,1.06136,-0.311033,1.04102,0.879577,0.216004,-0.144523,0.816812,-0.646972,1.61048,-0.628273,-0.826242,-0.208676,-1.0269,-1.08366,-0.826241,-0.277429,-0.0913659,-0.717333,-0.476551,-0.396212
0.385982,-2.701,1.22132,1.7376,-2.0574,-1.1936,1.92008,0.82641,-1.22364,-1.91091,-0.685861,-0.332512,1.67051,1.59738,0.578155,1.42747,1.67053,1.6005,0.194695,0.69939,-0.175408,6.51851
-0.703223,-1.91815,1.22132,0.874809,-1.39835,-1.1936,1.65491,-0.924939,0.816812,-0.693087,-0.699694,-1.02582,0.620303,0.70431,-0.331374,-0.2895,0.6203,0.848632,0.2369,-0.8158,-0.366311,1.62037
0.385982,0.618199,-0.804004,-0.369751,1.13585,0.879577,-0.537676,-0.036419,0.816812,-0.82258,-0.734277,-0.680127,-0.817502,-0.308275,1.38068,-0.778654,-0.81749,-0.343793,-0.138261,-0.789676,1.74236,-0.465749
-0.703223,-1.17628,1.22132,0.938979,-1.34344,-1.1936,1.68939,-0.90492,0.816812,-0.591633,-0.713527,-1.01814,0.0704029,0.534993,-0.331374,0.0952468,0.0703937,0.927186,0.114973,-0.811781,-0.440925,1.59832
-0.15862,0.186226,-0.963673,-0.384243,0.942988,0.879577,-0.733384,-0.290997,-1.22364,-0.466199,-0.699694,-0.778074,-0.759371,-0.298315,-0.170869,-1.01501,-0.759355,-0.350564,-0.145295,-0.892162,0.223874,-0.465749
0.0229139,0.796196,-0.940989,-0.380044,0.499158,0.879577,-0.551999,1.48805,-1.22364,0.35392,1.5759,0.162983,-0.740783,-0.338154,-0.438378,1.60094,-0.740766,-0.344373,-0.159364,0.0965291,-0.487306,-0.465749
-0.521689,-1.40678,0.360816,-0.343458,-1.13021,-1.1936,-0.146766,1.19743,0.816812,-0.197622,-0.658194,0.562453,-0.531729,-0.185437,0.524653,-0.380754,-0.531711,-0.320381,-0.121848,0.552694,0.859769,-0.20456
