-0.0613266,0.371629,-0.40961,0.39103,-1.73618,1.72186,0.998859,0.665409,-0.0333704,-0.334923,0.0558813,1.75759,-1.49948,0.764443,0.719908,-0.501193,0.973168,-1.61361,0.631252,1.28002,0.298388,1.03488,-1.22569,-0.0887169,0.416944,-0.124988,-0.0472192,1.39471,-0.195953,-0.126735,0.0,-0.664293,-0.130397,-0.0590611,-0.29896,0.485204,-0.505529,-0.0290517,-0.674007,0.279469,-1.2877,0.00517653,-0.0235899,-1.14933,-0.531136,1.3175,0.849396,0.838048,-0.403463,-0.11419
-0.0868626,-0.571241,-0.411513,-0.75154,0.954772,-0.835459,-0.645649,-2.75532,-0.0323592,-0.347565,-0.763807,0.863407,1.16327,0.609374,-0.438437,-1.17588,-1.38865,1.00697,1.10327,-0.803439,-1.94597,-0.889309,1.27897,-0.0930402,-1.31075,-0.135315,-0.0485707,-0.992519,-0.175718,-1.56482,-0.0361835,-0.099498,-0.1537,-0.0236261,1.09067,-1.49414,-0.274479,0.792584,-1.18357,0.216726,1.09237,-0.926037,-0.0161733,1.4348,-0.479074,0.373919,-0.0923803,-0.166636,-0.408178,-0.112928
-0.0613266,2.51895,0.191754,-0.727444,0.960377,1.15645,1.54139,-0.0203528,-0.0333704,-0.334923,-0.757225,-0.149266,0.370331,1.62642,-1.74022,-1.08908,-1.32996,0.336942,-0.176237,-0.567154,-1.91504,-0.291567,0.531634,-0.0887169,1.43865,-0.124988,-0.0472192,-1.05254,-0.195953,1.23598,0.0,0.501919,-0.130397,-0.0590611,-0.976855,1.18751,-0.505529,1.12741,-1.09463,-0.103164,1.10526,-1.50329,-0.0235899,-1.14933,-0.531136,1.3175,0.241363,0.999409,-0.403463,-0.11419
-0.0868626,-0.571241,-0.411513,1.56457,-0.396551,-0.835459,-0.645649,0.935983,-0.0323592,-0.347565,0.256257,2.15962,-0.192062,0.298009,0.7508,0.430547,0.0231264,0.370324,0.287352,-0.803439,0.997649,0.120641,-0.937489,-0.0930402,-1.31075,-0.135315,-0.0485707,-0.377643,-0.175718,-1.56482,-0.0361835,-0.760647,-0.1537,-0.0236261,1.61008,-1.49414,1.46324,-1.39761,0.111879,1.18919,0.769276,0.569417,-0.0161733,1.272,-0.479074,-0.265103,0.909235,-1.27925,-0.408178,-0.112928
-0.0868626,-0.571241,0.181705,2.72263,0.785856,-0.835459,-0.645649,0.705276,-0.0323592,1.95928,-0.763807,1.18746,1.16327,-0.636088,1.09058,1.83617,1.4349,-0.425487,1.10327,-0.803439,0.997649,-1.56261,1.27897,-0.0930402,-1.31075,-0.135315,-0.0485707,-0.685081,-0.175718,-1.56482,-0.0361835,0.782034,-0.1537,-0.0236261,-1.1601,-0.805188,-0.522725,0.624107,0.543695,1.18919,0.123093,1.0679,-0.0161733,-1.16993,-0.479074,-0.584613,-1.29432,-1.27925,1.58284,-0.112928
-0.0868626,2.77909,0.181705,-0.75154,0.27911,-0.548619,-0.645649,0.0131557,-0.0323592,-0.347565,0.0522439,-0.756858,1.16327,-0.636088,0.920691,0.0289412,1.25843,1.00697,-0.528563,0.340953,0.629697,1.13059,-1.25413,-0.0930402,0.855054,-0.135315,-0.0485707,0.85211,-0.175718,0.986487,-0.0361835,1.00242,-0.1537,-0.0236261,0.0518547,1.26167,-0.522725,1.12954,-0.535845,-0.755742,0.446184,-0.926037,-0.0161733,-0.355952,0.543349,0.853184,0.508589,0.787032,0.0895778,-0.112928
-0.0868626,0.545535,-0.411513,-0.75154,0.954772,-0.835459,-0.645649,0.0131557,-0.0323592,4.26612,-0.763807,-0.756858,-0.700314,-0.636088,-1.62767,2.03697,-1.38865,1.00697,-1.50766,-0.803439,-1.21007,1.13059,0.48738,-0.0930402,-0.311151,-0.135315,-0.0485707,-0.992519,-0.175718,-1.05456,-0.0361835,0.120885,-0.1537,-0.0236261,-0.98696,0.744952,-0.522725,1.29801,1.40733,-0.950235,-0.684636,-1.92301,-0.0161733,-0.193157,-0.479074,-1.22363,-0.0923803,1.26387,-0.408178,-0.112928
-0.0868626,0.545535,-0.411513,0.117002,-1.74787,0.3119,1.00964,0.474569,-0.0323592,-0.347565,-0.763807,0.539354,-1.5474,0.92074,0.580909,-0.573467,1.08196,-1.53962,0.287352,0.569831,0.261744,0.457291,-1.25413,-0.0930402,0.855054,-0.135315,-0.0485707,1.00583,-0.175718,0.476226,-0.0361835,0.782034,-0.1537,-0.0236261,-0.121281,0.056001,-0.522725,0.792584,-0.319937,-1.33922,-1.49237,-0.427552,-0.0161733,-1.16993,0.202541,0.373919,0.508589,1.26387,-0.408178,-0.112928
-0.0613266,-0.548653,1.69516,-0.727444,0.960377,1.43916,-0.357458,0.893997,-0.0333704,-0.334923,-0.757225,-0.784887,-0.819551,-0.672185,-1.38877,-0.30523,-1.32996,0.499488,-1.30672,-0.567154,0.298388,-1.45221,0.691391,-0.0887169,0.416944,-0.124988,-0.0472192,-0.440729,-0.195953,1.23598,0.0,0.0354341,-0.130397,-0.0590611,-1.14633,-0.217101,-0.505529,1.29262,-0.463694,0.853417,1.10526,0.256588,-0.0235899,-0.177783,-0.531136,0.210726,-1.98809,0.999409,-0.403463,-0.11419
-0.0868626,-0.571241,-0.411513,-0.75154,0.954772,-0.835459,-0.645649,-0.909671,-0.0323592,-0.347565,-0.763807,-0.108752,1.16327,1.54347,-0.94811,-1.17588,-1.38865,1.00697,1.10327,-0.803439,-1.94597,0.793941,1.27897,-0.0930402,-0.311151,-0.135315,-0.0485707,-0.992519,-0.175718,0.306139,-0.0361835,0.341268,-0.1537,-0.0236261,0.398126,0.572715,-0.522725,-0.218274,-1.18357,0.9947,1.09237,0.320175,-0.0161733,1.4348,-0.479074,1.33245,0.308266,-0.484525,-0.408178,-0.112928
-0.0868626,1.10392,-0.114904,0.117002,0.785856,-0.835459,-0.093885,0.474569,-0.0323592,-0.347565,0.460269,-0.756858,-1.5474,-0.636088,-1.118,0.0289412,0.0231264,-0.584649,-1.50766,-0.803439,0.997649,0.625616,0.329061,-0.0930402,1.18826,-0.135315,-0.0485707,-0.8388,-0.175718,-0.544296,-0.0361835,1.00242,-0.1537,-0.0236261,-0.467553,-1.49414,-0.522725,1.12954,0.111879,1.18919,-1.33082,-0.676794,-0.0161733,-1.16993,-0.479074,-1.22363,0.107943,1.10492,-0.408178,-0.112928
-0.0868626,3.61667,-0.411513,0.69603,0.954772,-0.835459,2.11317,0.705276,-0.0323592,-0.347565,-0.763807,1.18746,0.316189,-0.636088,1.09058,-0.975072,-1.38865,0.370324,1.10327,-0.803439,0.261744,-1.56261,1.12066,-0.0930402,1.35486,-0.135315,-0.0485707,-0.992519,-0.175718,0.306139,-0.0361835,-0.099498,-0.1537,-0.0236261,-1.1601,-1.14966,-0.522725,-1.39761,-0.967661,0.9947,0.769276,0.320175,-0.0161733,-1.16993,-0.479074,0.533674,-0.893673,-0.166636,-0.408178,2.18348
-0.0868626,-0.571241,-0.411513,0.117002,-0.227636,-0.835459,-0.645649,0.474569,-0.0323592,-0.347565,-0.763807,0.863407,0.824441,-0.636088,-0.438437,0.631349,1.08196,0.529486,0.776901,-0.803439,0.629697,-0.889309,0.804018,-0.0930402,-1.14415,-0.135315,-0.0485707,0.544671,-0.175718,-1.56482,-0.0361835,0.341268,-0.1537,-0.0236261,-0.98696,-1.14966,-0.522725,1.12954,0.327787,-1.14473,1.09237,-1.67376,-0.0161733,0.458024,-0.479074,-0.265103,-0.0923803,0.945976,-0.408178,-0.112928
-0.0868626,-0.571241,-0.411513,0.406516,-1.74787,1.45926,-0.369767,0.0131557,-0.0323592,-0.347565,-0.355781,1.51151,0.993858,-0.636088,0.7508,-0.77427,-1.38865,1.00697,0.940084,0.340953,0.44572,0.962266,-1.25413,-0.0930402,1.18826,-0.135315,-0.0485707,-0.992519,-0.175718,0.8164,-0.0361835,1.00242,-0.1537,-0.0236261,-0.98696,1.08943,-0.522725,0.287155,-0.967661,-1.33922,-0.523091,-0.17831,-0.0161733,0.295229,-0.479074,-0.105347,-0.292703,0.469142,-0.408178,-0.112928
-0.0613266,-0.241892,-0.40961,-0.727444,0.960377,0.873752,2.35517,-0.0203528,-0.0333704,-0.334923,-0.757225,1.12197,-1.15952,1.91375,0.895631,-1.08908,-0.975633,-0.150697,1.11575,-0.79805,-1.17723,-1.45221,1.33042,-0.0887169,1.43865,-0.124988,-0.0472192,1.39471,-0.195953,1.06564,0.0,-0.43105,-0.130397,-0.0590611,-1.14633,-1.27056,-0.505529,-1.35072,-1.09463,0.279469,-0.0114521,1.01082,-0.0235899,-0.82548,1.14569,1.00128,0.241363,0.999409,-0.403463,-0.11419
-0.0868626,-0.292047,-0.411513,1.56457,0.110195,0.598739,0.181997,0.705276,-0.0323592,0.805856,0.868294,0.215301,-0.192062,-0.636088,0.241127,0.430547,-0.329817,-0.107163,1.10327,1.02759,0.261744,-0.047684,-1.25413,-0.0930402,1.35486,-0.135315,-0.0485707,-0.992519,-0.175718,1.15657,-0.0361835,0.561651,-0.1537,-0.0236261,0.917533,0.056001,-0.0262337,0.624107,0.759603,-1.14473,0.284638,-2.42149,-0.0161733,0.458024,-0.479074,-0.584613,0.909235,1.26387,-0.408178,-0.112928
9.40101,0.266341,-0.411513,-0.75154,0.27911,0.02506,0.457879,-2.52462,-0.0323592,-0.347565,-0.763807,-0.756858,0.824441,1.54347,-1.62767,-1.17588,-0.68276,-0.266325,-1.01811,-0.574561,-1.94597,0.625616,1.27897,-0.0930402,1.35486,-0.135315,-0.0485707,1.46699,-0.175718,1.15657,-0.0361835,1.00242,-0.1537,-0.0236261,0.0518547,1.26167,-0.522725,-0.386751,-1.18357,-1.14473,0.769276,-2.17225,-0.0161733,1.272,4.63304,1.1727,0.909235,0.151253,1.58284,-0.112928
-0.0613266,-0.548653,-0.108928,-0.727444,0.960377,-0.822466,-0.628721,-2.53481,-0.0333704,-0.334923,-0.757225,-0.467077,1.22025,0.189792,-1.74022,-1.08908,-1.32996,0.987127,0.146759,-0.79805,-1.91504,0.869073,1.33042,-0.0887169,0.757511,-0.124988,-0.0472192,-1.05254,-0.195953,0.0436037,0.0,0.501919,-0.130397,-0.0590611,1.56525,1.18751,-0.261063,1.29262,-1.09463,-1.05975,0.786201,-1.7547,-0.0235899,1.44146,-0.531136,0.685058,0.241363,0.676688,-0.403463,-0.11419
-0.0868626,-0.571241,1.07153,1.27506,0.785856,-0.835459,-0.645649,0.935983,-0.0323592,0.805856,-0.763807,1.83557,1.16327,-0.636088,1.09058,1.63536,0.199598,0.84781,1.10327,-0.803439,0.997649,0.793941,0.329061,-0.0930402,-1.14415,-0.135315,-0.0485707,-0.992519,-0.175718,-0.374209,-0.0361835,1.00242,-0.1537,-0.0236261,-0.640688,0.744952,-0.522725,-0.555227,1.83914,-1.72821,-0.846182,-1.17528,-0.0161733,-1.00713,-0.479074,-0.904124,0.708912,-1.27925,2.57836,-0.112928
-0.0868626,1.66231,4.33423,-0.75154,0.954772,1.45926,-0.369767,0.705276,-0.0323592,-0.347565,-0.763807,-0.756858,-1.20856,-0.636088,-1.62767,-0.372664,-1.38865,-0.107163,-1.50766,-0.803439,0.0777677,-1.56261,0.962337,-0.0930402,1.18826,7.47216,-0.0485707,-0.8388,-0.175718,1.15657,-0.0361835,0.341268,2.88035,-0.0236261,-1.1601,-1.49414,-0.522725,0.624107,-0.535845,0.411219,0.930821,0.569417,-0.0161733,-1.00713,-0.479074,-0.904124,-1.89529,1.10492,-0.408178,-0.112928
-0.0868626,-0.571241,-0.411513,-0.75154,0.954772,-0.26178,-0.645649,0.0131557,-0.0323592,-0.347565,1.88836,-0.432805,-0.869731,0.609374,0.7508,-0.573467,1.25843,-1.06214,1.10327,2.17198,-0.474161,-0.047684,-1.09581,-0.0930402,-1.31075,-0.135315,-0.0485707,1.46699,-0.175718,0.986487,-0.0361835,-1.86256,-0.1537,-0.0236261,1.2638,0.228239,1.215,-1.39761,-0.535845,0.0222322,1.09237,0.569417,-0.0161733,-1.16993,0.543349,1.33245,0.508589,-1.27925,-0.408178,-0.112928
-0.0868626,-0.571241,-0.411513,0.985544,-1.74787,2.03294,0.733761,0.705276,-0.0323592,-0.347565,0.868294,1.51151,-1.5474,0.609374,0.920691,-0.77427,0.729013,-1.53962,0.124169,1.9431,0.813673,0.625616,-1.25413,-0.0930402,0.688453,-0.135315,-0.0485707,1.15955,-0.175718,-0.544296,-0.0361835,-1.86256,-0.1537,-0.0236261,1.09067,-0.460713,-0.0262337,-1.22913,-0.535845,-0.172261,-1.49237,1.0679,-0.0161733,0.132433,0.202541,0.533674,0.909235,0.469142,-0.408178,-0.112928
-0.0868626,-0.571241,1.36814,0.406516,-0.227636,-0.835459,-0.645649,0.935983,-0.0323592,-0.347565,-0.763807,-0.432805,0.146772,-0.636088,1.09058,1.03295,0.552541,-1.53962,0.940084,-0.803439,0.997649,-1.22596,1.27897,-0.0930402,-1.31075,-0.135315,-0.0485707,-0.8388,-0.175718,-1.56482,-0.0361835,1.00242,-0.1537,-0.0236261,-1.1601,-1.3219,-0.522725,-0.723704,1.19142,-0.950235,0.930821,0.320175,-0.0161733,-1.16993,0.202541,-0.265103,0.508589,-1.27925,4.07162,-0.112928
-0.0868626,-0.292047,-0.411513,-0.75154,0.27911,-0.835459,-0.645649,0.935983,-0.0323592,-0.347565,-0.763807,-0.756858,1.16327,-0.636088,0.7508,0.229744,1.25843,0.211161,-0.854928,-0.803439,0.629697,-1.39428,1.27897,-0.0930402,-1.31075,-0.135315,-0.0485707,0.85211,-0.175718,-1.56482,-0.0361835,-0.760647,-0.1537,-0.0236261,-1.1601,-1.3219,-0.522725,0.118678,-0.319937,0.800206,1.09237,0.0709327,-0.0161733,1.272,-0.479074,0.214163,-0.69335,0.151253,0.0895778,-0.112928
-0.0868626,-0.0128533,-0.411513,0.985544,-1.74787,1.45926,1.56141,0.705276,-0.0323592,-0.347565,-0.151769,0.539354,-1.5474,0.609374,1.09058,-0.372664,0.905484,-1.53962,-0.202197,1.02759,0.813673,1.13059,-1.25413,-0.0930402,0.0220507,-0.135315,-0.0485707,0.85211,-0.175718,-0.204122,-0.0361835,-0.099498,-0.1537,-0.0236261,-0.640688,0.91719,-0.522725,0.287155,-0.535845,0.0222322,-1.49237,-0.427552,-0.0161733,-1.00713,0.543349,0.0544079,-0.292703,0.787032,-0.408178,-0.112928
-0.0868626,-0.0128533,-0.411513,-0.75154,0.954772,1.45926,-0.645649,-1.37108,-0.0323592,-0.347565,-0.763807,-0.432805,-1.5474,0.298009,-1.62767,1.23376,-0.153345,0.370324,-0.854928,-0.803439,-0.842114,-1.56261,-0.145895,-0.0930402,0.0220507,-0.135315,-0.0485707,-0.685081,-0.175718,1.15657,-0.0361835,1.00242,-0.1537,-0.0236261,-1.1601,-1.49414,-0.522725,1.12954,0.975511,0.411219,1.09237,-1.92301,-0.0161733,-0.681543,-0.479074,1.33245,-2.29593,1.10492,-0.408178,-0.112928
-0.0868626,2.49989,0.774923,-0.75154,0.954772,-0.835459,-0.645649,0.0131557,-0.0323592,-0.347565,-0.763807,-0.756858,1.16327,0.92074,-1.118,-1.17588,0.729013,1.00697,-0.0390137,-0.803439,-1.21007,-0.889309,1.27897,-0.0930402,0.855054,-0.135315,-0.0485707,1.15955,-0.175718,-1.22464,-0.0361835,1.00242,-0.1537,-0.0236261,-0.640688,-1.14966,-0.522725,0.96106,-0.967661,1.18919,1.09237,1.0679,-0.0161733,-0.0303618,1.56577,1.33245,-0.0923803,0.945976,-0.408178,-0.112928
-0.0613266,-0.548653,-0.40961,-0.727444,0.454772,-0.822466,-0.628721,0.893997,-0.0333704,-0.334923,-0.553948,-0.784887,-1.49948,-0.672185,-0.158708,-0.109268,-1.1528,-0.475789,-1.46822,-0.79805,0.298388,0.20585,1.33042,-0.0887169,0.587227,-0.124988,-0.0472192,-1.05254,-0.195953,-0.467413,0.0,0.968403,-0.130397,-0.0590611,0.717882,-1.27056,2.1836,0.466574,-0.253382,1.04473,-1.44723,-0.246235,-0.0235899,-0.339707,-0.531136,-1.21227,-0.772024,0.676688,-0.403463,-0.11419
-0.0868626,1.66231,4.33423,-0.75154,0.954772,-0.835459,2.38905,0.0131557,-0.0323592,-0.347565,-0.763807,-0.756858,-0.869731,2.78893,-1.62767,0.430547,-1.0357,0.0519993,-1.18129,-0.803439,-1.57802,-1.56261,0.48738,-0.0930402,1.35486,11.2759,-0.0485707,0.390952,-0.175718,-0.544296,-0.0361835,1.00242,3.8917,-0.0236261,-1.1601,-1.49414,-0.522725,0.455631,-0.319937,0.9947,1.09237,-0.926037,-0.0161733,-1.00713,2.5882,1.33245,-2.29593,1.10492,-0.408178,-0.112928
-0.0868626,-0.571241,-0.411513,-0.75154,-0.227636,2.03294,1.56141,-1.37108,-0.0323592,-0.347565,-0.763807,-0.432805,-0.869731,3.41167,-0.778219,-1.17588,-1.38865,-1.53962,0.940084,-0.345682,-1.94597,-0.720984,1.12066,-0.0930402,-0.810953,-0.135315,-0.0485707,0.237233,-0.175718,0.646313,-0.0361835,0.341268,-0.1537,-0.0236261,-1.1601,0.91719,-0.522725,-1.39761,-1.18357,-1.53372,0.446184,0.0709327,-0.0161733,-0.844338,1.22496,1.1727,0.107943,-1.27925,-0.408178,-0.112928
-0.0868626,-0.571241,-0.411513,-0.172512,-0.227636,0.02506,-0.645649,-0.217551,-0.0323592,-0.347565,1.27632,-0.756858,-1.37798,-0.636088,0.071236,-0.171862,1.4349,1.00697,-1.50766,1.25647,0.813673,0.625616,-1.25413,-0.0930402,-0.311151,-0.135315,-0.0485707,-0.0702049,-0.175718,0.986487,-0.0361835,-0.099498,-0.1537,-0.0236261,0.744398,0.228239,-0.274479,-0.555227,-0.535845,-0.561248,-1.49237,-0.427552,-0.0161733,1.4348,-0.479074,-1.22363,0.508589,-0.802415,0.587333,-0.112928
-0.0868626,-0.571241,-0.411513,-0.75154,-0.903297,1.45926,-0.369767,0.0131557,-0.0323592,0.805856,-0.559794,-0.756858,1.16327,-0.636088,-1.62767,1.83617,0.199598,1.00697,0.450535,0.569831,0.44572,0.457291,-1.09581,-0.0930402,0.521853,-0.135315,-0.0485707,-0.992519,-0.175718,0.646313,-0.0361835,-0.540264,-0.1537,-0.0236261,-1.1601,0.572715,-0.522725,-0.723704,0.759603,-0.366755,-0.684636,-1.17528,-0.0161733,1.272,-0.479074,-0.424858,-1.094,-0.802415,-0.408178,-0.112928
-0.0613266,1.90543,-0.40961,0.111412,-1.73618,1.43916,1.54139,0.208235,-0.0333704,-0.334923,-0.757225,0.486354,-1.49948,0.764443,0.895631,0.0866946,1.15033,-1.61361,0.469754,0.818223,0.48284,0.537462,-1.06593,-0.0887169,0.0763765,-0.124988,-0.0472192,0.629942,-0.195953,0.0436037,0.0,-0.664293,-0.130397,-0.0590611,-1.14633,0.660781,-0.505529,1.12741,-0.043069,-0.868429,-1.44723,0.759411,-0.0235899,-1.14933,0.810328,0.0526155,-0.366669,0.515328,0.741912,-0.11419
-0.0868626,-0.0128533,-0.411513,2.72263,-0.0587205,-0.26178,1.00964,0.705276,-0.0323592,-0.347565,-0.355781,1.83557,0.485606,-0.324723,0.580909,0.832152,0.0231264,0.688648,1.10327,0.340953,0.813673,1.13059,-1.09581,-0.0930402,1.35486,-0.135315,-0.0485707,-0.992519,-0.175718,1.15657,-0.0361835,-0.98103,-0.1537,-0.0236261,1.09067,1.26167,-0.522725,-0.386751,0.759603,-1.14473,-0.199999,-0.427552,-0.0161733,0.295229,-0.479074,0.0544079,0.909235,1.26387,-0.408178,-0.112928
-0.0868626,-0.571241,-0.411513,-0.75154,-1.74787,2.89346,0.733761,-1.14038,-0.0323592,-0.347565,2.5004,-0.756858,0.655023,-0.636088,-0.098655,0.229744,1.4349,-1.53962,0.287352,2.85862,-0.290185,0.962266,-0.304214,4.58712,0.188651,-0.135315,-0.0485707,1.31327,5.90757,0.306139,-0.0361835,-2.52371,-0.1537,-0.0236261,-1.1601,0.572715,3.20096,-1.39761,1.19142,1.18919,0.284638,1.0679,-0.0161733,-1.16993,-0.138266,0.853184,-1.49464,-1.27925,1.58284,-0.112928
-0.0613266,-0.548653,-0.40961,-0.447825,-1.23058,-0.822466,-0.628721,0.208235,-0.0333704,2.97198,-0.350672,-0.784887,0.200347,-0.672185,-1.56449,1.45843,1.50466,0.824581,-1.46822,-0.79805,0.48284,-0.291567,-1.22569,-0.0887169,-1.11561,-0.124988,-0.0472192,1.39471,-0.195953,-1.48945,0.0,0.268676,-0.130397,-0.0590611,1.56525,-1.44614,3.16146,-0.689885,2.06006,0.662101,1.10526,-0.749058,-0.0235899,1.44146,0.474962,0.368837,0.241363,-0.291472,2.45998,-0.11419
-0.0868626,-0.571241,-0.411513,-0.172512,-0.734382,-0.835459,-0.645649,0.705276,-0.0323592,-0.347565,-0.763807,-0.756858,0.993858,-0.636088,1.09058,0.0289412,1.4349,0.84781,0.613718,-0.803439,0.997649,-0.552659,0.804018,-0.0930402,-0.977553,-0.135315,-0.0485707,1.46699,-0.175718,-1.56482,-0.0361835,1.00242,-0.1537,-0.0236261,0.22499,-1.49414,-0.522725,1.29801,-0.104029,-1.9227,1.09237,-0.676794,-0.0161733,0.620819,0.202541,0.693429,0.508589,0.787032,0.587333,-0.112928
-0.0868626,-0.571241,-0.411513,0.69603,0.954772,0.598739,-0.645649,0.935983,-0.0323592,0.805856,0.868294,-0.756858,0.485606,-0.636088,-0.778219,1.03295,-0.859231,1.00697,-1.50766,1.48535,0.813673,1.13059,-1.25413,-0.0930402,0.0220507,-0.135315,-0.0485707,-0.992519,-0.175718,1.15657,-0.0361835,0.561651,-0.1537,-0.0236261,0.22499,1.26167,-0.522725,0.287155,1.62324,-1.14473,1.09237,-0.926037,-0.0161733,0.946409,-0.479074,-0.584613,0.909235,0.310198,-0.408178,-0.112928
