-0.204465,-0.886041,-0.388121,-0.270681,-0.223405,0.676772,1.22309,-0.468763,-0.339343,-0.358728,-0.700644,1.2419,1.20359,-0.820179,0.334724,1.11772,-0.696666,0.739792,0.757941,0.905574,-0.951182,-0.383871,-0.287893,-0.244187,-0.239501,-0.368039,-0.732494,0.96941,-0.715537,-0.321999,0.653572,-0.643028,1.27213,-0.930895,0.196262,0.440279,-0.547557,1.12058,-0.559847,-0.294476,-0.284742,-0.636441,-0.848075,-0.0319284,-0.38294,1.46265,-0.426856,-0.270577,1.29226,-0.260777,-0.112424,-0.307041,-0.659527,-0.246649,-0.687804,-0.614053,-0.5992,1.10655,-0.922083,-0.466433,-0.463254,-0.334755,1.07925,1.26976,-0.378194,-0.644303,0.948756,-0.241073,0.780302,-0.308452,1.23771,-0.328147,1.40781,-0.358763,0.712483,-0.525225,-0.250753,-0.225379,-0.437289,-0.272444
-1.25302,-0.861295,-1.29103,-1.36133,-1.10681,-1.56499,0.447028,-1.327,-0.789738,-1.43469,-0.687329,-0.270775,-0.503614,-0.914933,1.75985,0.879217,-1.00906,-1.43441,-1.08106,1.44882,2.4698,0.0223852,-1.01621,-1.05304,-1.28183,-1.2017,-1.20376,-0.713896,2.16626,-0.0204444,-1.74474,-1.17041,-0.092943,2.36532,-1.951,-1.74833,-1.18229,-0.956846,-1.05492,-0.945882,-0.872582,-1.15018,2.26632,-1.88709,-1.47708,0.21648,-1.4785,-1.37129,-0.0841915,-0.954995,1.99416,-0.848316,-1.15591,-0.648632,-0.324937,-1.21744,-1.50922,-0.454374,2.28722,-1.33284,-0.784964,-0.671123,-0.948255,-0.409663,-1.65634,-1.17214,-1.15677,-1.26189,-1.20524,-1.11191,-0.711581,-1.27458,0.158559,-0.791924,1.37508,-1.00277,-0.795327,-1.83889,-1.30574,-1.10339
-0.701402,0.49192,-0.690598,-0.711198,-0.583267,-0.426925,0.0593425,-0.668697,-0.554409,0.187161,0.516976,-0.195503,-0.408002,0.453484,0.495051,0.126577,0.302051,-0.369906,-0.368331,1.10098,1.08153,-1.25889,-0.597959,-0.565201,-0.593725,-0.617992,0.304341,-0.391771,0.688177,-1.30484,-0.354915,-0.347352,-0.183211,0.930576,0.00315495,-0.419185,0.00994933,-0.412121,-0.2829,-0.602083,-0.583069,-0.438844,0.818818,-0.0749214,-0.732155,-0.00911749,-0.489454,-0.695309,-0.199056,-0.591942,0.64058,-0.546974,-0.112028,-0.56199,-1.3508,0.34977,0.234865,-0.363671,0.835795,-0.613373,0.342005,-0.564592,-0.33669,-0.238351,0.172294,0.413618,-0.424398,-0.767704,-0.457554,-0.634936,-0.346371,-0.782367,-0.105725,-0.557943,0.24993,-0.198161,-0.572227,-0.184311,-0.576767,-0.600666
-0.109881,-0.711738,-0.0701508,-0.0562091,-0.105339,0.15746,1.23197,-0.229583,-0.227587,-1.12764,-0.720215,1.08678,0.879657,-0.965949,0.404905,1.10269,-0.889953,0.192996,0.224678,0.0210642,-0.531798,-0.812855,-0.0843933,-0.151069,-0.136013,-0.1293,-0.704161,0.709105,-0.44891,-0.662644,-0.265726,-0.602795,1.13807,-0.631641,-0.814141,-0.253044,-0.698656,0.647629,-0.574597,-0.021281,-0.216339,-0.409095,-0.675405,-0.804359,-0.233756,1.2185,-0.326938,-0.121317,1.17377,-0.0709681,-0.0684599,-0.106093,-0.448009,-0.196524,-0.31985,-0.70889,-1.08338,1.06484,-0.638408,-0.320665,-0.965156,-0.243847,0.598942,1.07108,-1.05413,-0.756871,0.462544,-0.045241,0.604778,-0.158382,0.801603,-0.100689,1.17872,-0.138559,0.832035,-0.5702,-0.280225,-0.917338,-0.383631,-0.21166
-0.168056,-1.11692,-0.125552,0.0381066,-0.273913,0.342388,1.49473,-0.206304,-0.290831,-0.816435,-1.06737,1.43507,1.28031,-0.803492,0.433973,1.21725,-0.980811,0.857582,0.816368,1.52989,-0.925623,-0.344098,-0.3269,-0.263475,-0.213074,-0.24409,-0.94268,1.14557,-0.47788,-0.199144,0.226485,-0.717738,1.22423,-0.968521,-0.654695,0.163631,-0.569228,1.07293,-0.814145,-0.395797,-0.261299,-0.570984,-0.877383,-0.521271,-0.0337146,1.45733,-0.276012,-0.0564879,1.32766,-0.29142,-0.243874,-0.372205,-0.630184,-0.320394,-0.567414,-0.994944,-0.823252,1.24213,-1.00905,-0.12807,-1.09241,-0.429541,1.0038,1.21342,-0.719753,-0.802501,0.923011,-0.170484,0.904592,-0.0775361,1.18376,0.102583,1.23837,-0.2982,0.813806,-0.702135,-0.233433,-0.282134,-0.3445,-0.314126
-0.573948,0.4852,-0.702603,-0.559373,-0.577086,-0.589693,-0.144794,-0.78626,-0.564756,-0.127261,0.434603,-0.41028,-0.480467,0.45789,0.583833,0.0816523,0.0812022,-0.590993,-0.570576,-0.265111,1.05121,-0.241824,-0.581057,-0.532882,-0.492742,-0.540174,0.558916,-0.522902,0.838449,-0.18239,-0.773348,-0.395667,-0.21906,1.00915,-0.14465,-0.643354,0.122971,-0.428689,-0.18166,-0.470328,-0.585718,-0.296034,0.951483,-0.312802,-0.726195,-0.13786,-0.477664,-0.702022,-0.322282,-0.426278,0.689489,-0.550591,-0.161,-0.455969,-0.0214174,0.23197,0.06933,-0.419122,1.03865,-0.581562,0.172799,-0.477406,-0.510013,-0.404218,0.0470016,0.533725,-0.718022,-0.556854,-0.567518,-0.440345,-0.467496,-0.619515,-0.145057,-0.545161,0.351468,-0.170336,-0.511841,-0.706011,-0.525352,-0.404006
-0.518071,0.484802,-0.58505,-0.568545,-0.504651,-0.513761,0.0154097,-0.568292,-0.525024,-0.555286,0.47863,-0.225024,-0.444392,0.452272,0.516137,0.114074,0.312895,-0.597041,-0.680968,0.846676,1.07748,-1.26457,-0.520783,-0.518797,-0.507259,-0.523535,0.278614,-0.369839,0.744932,-1.24062,-0.710203,-0.168315,-0.178411,0.940841,-0.395962,-0.755947,0.200313,-0.5078,-0.125067,-0.508241,-0.573448,-0.236465,0.838858,-0.42158,-0.621754,-0.0826027,-0.38049,-0.57233,-0.232606,-0.529416,0.664767,-0.537675,-0.0221403,-0.557433,-1.29823,0.319988,-0.0474093,-0.368268,0.901181,-0.528348,0.296902,-0.536444,-0.496704,-0.412133,0.0838595,0.438059,-0.579222,-0.581632,-0.588161,-0.4871,-0.3842,-0.582632,-0.184122,-0.535348,0.237669,-0.0199364,-0.53131,-0.502737,-0.495915,-0.492891
0.775717,0.994804,0.943511,0.843284,0.674889,-0.490759,-1.28463,1.58543,0.584348,1.4534,1.13641,-1.41874,-1.26793,1.11195,-0.16898,-1.05661,0.982174,-0.833054,-1.20058,0.46765,-0.410246,-0.435008,0.712398,0.555499,0.908684,0.928676,1.77226,-1.16928,0.0979655,-0.40018,0.0053734,1.72412,-1.38892,-0.347497,0.777351,-0.339276,1.68911,-1.09929,1.7353,0.621447,0.619884,1.66136,-0.0245397,0.82298,1.21891,-1.35072,1.62436,1.37586,-1.37706,0.448575,-0.0027658,0.713245,1.57339,0.563199,-0.679326,1.90686,1.29871,-1.37015,-0.260835,1.41489,1.2849,0.47978,-1.53778,-1.40144,1.69128,1.19641,-0.86571,0.910469,-1.0341,0.750263,-1.19623,1.24191,-1.38276,0.598422,-0.671608,1.67891,0.607441,0.866042,1.48431,0.71827
-0.529777,0.00353247,-0.457871,-0.492283,-0.386941,0.820234,-0.365374,-0.265435,-0.306968,0.681618,-0.067909,-0.425176,-0.0429475,0.0449631,0.271683,-0.172388,0.0519291,0.559575,0.445502,0.148561,0.158106,-1.00036,-0.42926,-0.361299,-0.454202,-0.511863,0.0200991,0.112591,0.651691,-0.883226,0.893397,0.0705961,-0.536795,0.222904,0.997101,0.745302,0.194083,0.19681,0.115502,-0.384314,-0.246977,0.0037527,0.549596,0.850338,-0.432641,-0.43415,-0.196544,-0.324713,-0.537097,-0.318175,0.406715,-0.34851,0.234327,-0.347137,-0.840412,0.351675,0.441857,-0.234217,0.395035,-0.25581,0.060268,-0.261664,0.0673212,-0.338395,0.671223,-0.00674853,0.522203,-0.463532,0.282499,-0.449277,0.023232,-0.426961,-0.435748,-0.326441,0.0377765,0.126776,-0.279899,0.973212,-0.158538,-0.429626
0.217728,0.547735,0.128796,0.18888,0.15905,1.21925,0.265679,0.0444638,0.00804723,0.773181,0.750896,0.859312,0.805531,0.641732,-0.976861,-0.122104,0.337901,1.40175,1.09311,-1.33567,-1.10105,-0.0202291,-0.212358,-0.00977289,-0.0459749,0.0306255,0.252732,1.04054,-1.54027,-0.115378,1.33858,0.16132,0.747555,-1.38728,1.1797,1.32247,0.39238,0.772477,0.0743286,-0.0686259,-0.17515,-0.0730215,-1.57414,1.12477,0.0866002,0.788041,0.0147236,0.00417388,0.937976,-0.185986,-1.39517,0.0298822,0.308948,-0.204935,0.244798,0.671623,0.650402,0.897579,-1.30586,0.111819,0.579002,-0.0521216,1.00682,0.951642,0.952635,0.93201,1.14265,0.106791,1.08207,0.018734,0.892526,0.0980378,0.869969,-0.114168,-0.587399,0.0665521,-0.0349612,1.3167,0.140265,0.095224
-1.05187,-0.527878,-1.09576,-1.10657,-0.813228,-1.3305,0.331981,-1.14645,-0.760605,-0.751313,-0.429259,-0.221457,-0.605182,-0.591691,1.30348,0.683358,-0.420681,-1.18682,-1.09732,0.909038,2.05553,-0.900925,-0.863111,-0.779268,-0.913201,-1.002,-0.609667,-0.708778,1.65622,-0.992121,-1.21153,-0.817235,-0.158051,2.01117,-1.19525,-1.22523,-0.569083,-0.939331,-0.761585,-0.911254,-0.691204,-0.787581,1.61818,-1.2659,-1.10303,0.131322,-1.06761,-1.00945,-0.192716,-0.75237,1.4901,-0.777051,-0.728569,-0.72951,-1.07102,-0.69915,-0.607078,-0.514387,1.84616,-1.10705,-0.626629,-0.790107,-0.6264,-0.376846,-1.12357,-0.410305,-0.926059,-1.12649,-0.937189,-0.943852,-0.5984,-1.18137,0.0423714,-0.698519,1.03076,-0.684713,-0.698347,-1.49048,-1.10538,-0.876286
-0.485986,-0.733088,-0.616397,-0.433758,-0.689777,-0.930979,0.434245,-0.482663,-0.42688,-1.04506,-0.366345,0.409156,0.0151205,-0.336292,0.465914,0.472951,-0.58551,-0.694697,-0.26976,-1.14962,0.803713,0.130341,-0.369658,-0.421319,-0.508926,-0.47392,-0.561395,0.0724368,0.467708,-0.107002,-0.837461,-0.486176,0.654446,0.891103,-1.13214,-0.941893,-0.984419,-0.123726,-0.775276,-0.426576,-0.365895,-0.857777,0.535531,-1.01217,-0.629656,0.542709,-0.421849,-0.517289,0.646895,-0.328007,0.568631,-0.296749,-0.782384,-0.385916,-0.165547,-0.95614,-0.659168,0.511609,0.750888,-0.783482,-1.22189,-0.459867,-0.120977,0.526292,-1.05905,-1.21082,-0.356817,-0.457314,-0.465849,-0.287512,0.0218282,-0.253461,0.664463,-0.432359,0.816946,-0.859436,-0.288584,-1.06044,-0.438466,-0.614589
-1.02235,-1.19748,-1.13652,-1.23005,-0.760736,-1.65908,0.557357,-1.48343,-0.731595,-1.55868,-1.0856,-0.127021,-0.635333,-1.17561,1.86358,0.918022,-0.803365,-1.68771,-0.945236,0.113222,2.4071,-0.216255,-1.03493,-0.993702,-1.07361,-1.38293,-0.810119,-1.0036,2.12276,-0.355505,-1.93431,-1.05396,0.121022,2.33003,-2.49307,-1.71947,-1.45773,-0.930016,-1.02502,-0.648317,-0.644749,-1.40218,2.30131,-2.69818,-1.1617,0.18327,-1.55882,-1.45935,0.0085251,-0.722274,2.03787,-0.64915,-1.01306,-0.619104,-0.336807,-1.35614,-0.966876,-0.523561,2.31388,-1.14277,-1.42199,-0.688742,-0.764526,-0.525162,-1.63235,-1.38095,-1.59167,-1.41277,-1.18164,-1.06988,-0.804237,-1.26721,0.106213,-0.871258,1.35744,-1.13682,-0.682719,-1.97995,-0.996058,-1.04512
0.15673,0.439593,0.227303,0.398946,0.192958,1.67035,0.0713535,0.50783,-0.118594,1.14047,0.149433,0.849378,0.895022,0.412385,-1.23511,-0.253865,0.232005,1.1567,1.43986,-0.722783,-0.936354,0.12466,0.0380542,-0.0598887,0.0420037,0.098333,0.237715,0.91378,-1.21097,0.163839,1.40158,0.135961,0.507393,-1.05789,1.41521,1.14438,0.0850213,1.03857,-0.16642,-0.130828,-0.289825,0.166433,-1.34283,1.30198,0.12409,0.231202,-0.0634468,0.438759,0.748731,-0.133686,-1.30638,-0.0810365,0.109812,-0.181211,0.327884,0.718281,0.750034,0.961279,-1.12234,0.0215244,0.221154,-0.304001,0.942919,0.798992,0.586561,0.407653,1.19828,0.191694,1.14354,0.188821,0.935194,0.424881,0.352412,0.00119728,-0.620772,0.0731843,-0.153762,1.4585,0.0536057,-0.0856801
-0.21106,0.852271,-0.282175,-0.252759,-0.404664,0.307335,0.00837444,-0.342806,-0.488287,0.211413,0.587091,0.137268,0.218615,0.900736,-0.17006,0.0368507,0.931319,0.103844,0.0134842,0.117726,0.0681618,0.280912,-0.530206,-0.414945,-0.225416,-0.195421,0.486041,-0.0808368,-0.160846,0.309032,-0.216045,-0.46028,0.166205,0.162012,0.0183805,-0.0815194,0.125192,0.0752325,-0.174653,-0.405405,-0.474282,-0.157871,-0.0383634,0.391959,-0.489554,0.112673,-0.437775,-0.427702,0.19616,-0.351558,-0.210633,-0.330316,-0.179573,-0.388688,0.173581,0.745913,0.523316,0.12867,0.0772407,-0.464243,0.786187,-0.425842,0.209095,0.160343,0.459957,0.246377,0.259726,-0.180822,0.106592,-0.178306,0.178712,-0.45429,0.163956,-0.422204,-0.291737,-0.0727819,-0.535579,0.43789,-0.468456,-0.27602
0.0568384,-0.325274,0.0248636,0.0662772,-0.222136,1.04153,0.687061,0.245761,-0.255125,-0.128028,-0.285559,1.37154,1.21725,-0.32103,-0.785704,0.256966,-0.252841,0.95638,0.804508,-0.0541174,-0.964905,-0.699217,-0.179709,-0.156349,-0.0700798,-0.05107,-0.235804,1.11098,-1.32702,-0.735241,0.880262,-0.222244,1.34785,-1.06215,0.707364,0.759606,-0.201525,0.97335,-0.267469,-0.0960119,-0.172356,-0.0600949,-1.33097,0.333404,0.163182,0.956545,-0.0783411,0.282953,1.43563,-0.211174,-1.12004,-0.122229,-0.248239,-0.150525,-0.781064,-0.087311,-0.33186,1.29218,-1.20059,0.110224,-0.431912,-0.193299,1.05768,1.24998,-0.0758394,-0.415375,0.929315,0.180513,0.908872,-0.121419,1.06453,0.159155,1.25609,-0.1546,-0.331243,-0.197701,-0.180784,0.464282,0.125934,-0.149157
0.609513,-0.410576,0.74331,0.736341,0.714453,0.231979,0.315768,0.654508,0.535957,-0.403524,-0.662822,0.18603,0.334074,-0.644955,-0.146905,0.230241,-0.650759,0.384625,0.20603,0.460028,-0.86323,0.286594,0.558364,0.316436,0.828845,0.709581,-0.247397,0.407016,-0.568931,0.40955,0.216561,0.176595,0.241716,-0.845417,-0.0960644,0.452232,-0.136277,0.460852,-0.0202375,0.354871,0.248527,0.179807,-0.747624,0.170239,0.578718,0.229755,0.545607,0.799269,0.194882,0.387902,-0.396127,0.337937,-0.137537,0.410569,-0.399545,-0.246611,-0.522803,0.337158,-0.839204,0.571729,-0.490899,0.36545,0.112302,0.260921,-0.672976,-0.39206,0.459906,0.735861,0.434952,0.469776,0.368429,0.724591,0.190302,0.396469,0.136849,0.0023178,0.324826,0.0399495,0.464145,0.444703
1.33624,1.43579,1.23426,1.52888,1.05617,-0.035476,-1.86953,1.74279,0.890473,1.29763,1.35924,-1.66539,-1.39895,1.17586,-0.766184,-1.75535,1.46962,-0.112631,-0.776063,-0.734563,-0.460742,0.388868,1.07498,1.02601,1.29366,1.41609,1.73484,-1.26763,-0.180628,0.381629,0.371494,1.75019,-1.8249,-0.52795,1.15461,0.0864001,1.83776,-1.09319,1.78059,0.987773,0.679946,1.65546,-0.152067,1.26949,1.2897,-1.99962,1.63863,1.62428,-1.83533,1.17485,-0.375916,1.19126,1.74429,0.975977,0.0735384,1.46259,1.20268,-1.59173,-0.349621,1.65183,1.41447,1.0218,-1.15198,-1.58146,1.6194,1.75797,-0.461523,1.50808,-0.9879,1.22166,-1.37901,1.4689,-1.89157,0.949453,-1.34213,1.61988,1.25703,0.473555,1.49129,1.20547
4.17121,1.86412,3.89669,4.5891,4.29341,-2.10878,-2.55288,4.46965,3.79987,-0.317007,2.28162,-2.27931,-2.22689,1.53139,-3.29138,-2.95466,1.08886,-2.51836,-2.12951,0.719525,-1.86077,2.48833,3.88789,3.94549,4.27871,4.47921,2.24313,-2.34028,-2.86079,3.05932,-2.19937,3.89878,-2.20996,-1.91126,-0.734633,-2.45874,3.57208,-2.0161,4.11093,3.8296,3.60477,3.80192,-2.49553,-1.61637,4.24106,-2.1543,4.33349,4.45281,-2.16553,3.81338,-3.03066,3.73878,3.46391,3.70118,2.25922,0.883573,0.10367,-2.33131,-2.0764,4.18386,0.862784,3.72167,-2.47117,-2.3059,0.355225,1.83741,-2.41556,4.19691,-2.2738,4.21064,-2.18502,4.52937,-2.10567,3.72975,-3.20649,3.92505,3.74696,-1.9732,4.43815,4.2165
-0.740253,-0.793047,-0.660978,-0.698933,-0.437566,0.459557,-0.00833483,-0.620575,-0.547867,-0.109791,-0.809737,-0.198841,0.224143,-0.80234,0.661102,0.273084,-0.854843,0.685762,0.611547,-1.89589,0.331638,-0.702058,-0.548333,-0.385761,-0.640381,-0.704976,-0.514024,0.362253,0.906712,-0.749202,0.627494,-0.327195,-0.210084,0.593938,0.316256,0.559954,-0.327913,0.573332,-0.23833,-0.477951,-0.405352,-0.4069,0.846459,0.365567,-0.630232,-0.210852,-0.411329,-0.60664,-0.263189,-0.35399,0.849713,-0.491357,-0.382681,-0.322741,-0.535196,-0.361851,-0.458864,0.0249829,0.619244,-0.61076,-0.572175,-0.488872,0.190349,-0.00894363,-0.221452,-0.636945,0.492869,-0.662338,0.469696,-0.67757,0.367698,-0.563511,-0.213934,-0.408317,0.479019,-0.360095,-0.389057,0.310388,-0.536564,-0.564399
-0.645658,-0.343847,-0.585305,-0.66633,-0.498994,0.667124,-0.170265,-0.558541,-0.448694,0.277806,-0.516867,-0.273277,0.237935,-0.542906,0.297238,-0.0160477,-0.318551,0.665084,0.700268,0.745163,0.367852,-0.91513,-0.509141,-0.459406,-0.623638,-0.599425,-0.186758,0.471415,0.617164,-0.791084,0.916241,-0.229633,-0.355115,0.410704,0.620102,0.900292,-0.262994,0.525679,-0.204637,-0.492158,-0.39769,-0.373871,0.706738,0.750073,-0.598611,-0.31943,-0.391171,-0.505303,-0.386077,-0.40031,0.527398,-0.508863,-0.157225,-0.434589,-0.814977,-0.163384,0.0792832,0.119401,0.558456,-0.505481,-0.332931,-0.455672,0.208644,-0.00448023,0.278098,-0.469509,0.686352,-0.678868,0.735402,-0.601596,0.329913,-0.66065,-0.32424,-0.437168,0.0908303,-0.0858151,-0.42577,0.954515,-0.482987,-0.538415
