-0.565162,0.886638,1.04597,1.00493,0.00352447,1.11654,-0.767218,1.02518,-2.61079,1.05951,0.307178,0.554582,-1.01556,-0.971555,-0.282034,0.195004,-0.326497,-0.784474,1.07532,0.0492901,0.759248,-0.416661,-0.36891,1.0307,1.02463,-0.533946,-1.03389,1.08777,-0.223067,-0.490361,-0.140171,1.03451,-0.403557,1.03892,-1.73696,1.11856,-0.2614,-0.483548,1.06038,-0.54235,1.14919,-0.533559,-0.851769,0.947987,1.02016,0.750372,1.08265,1.0237,0.323659,-1.46424,0.306208,-0.433226,-0.373723,0.979865,1.04956,-1.28541,-0.475477,1.13438
1.55533,-0.449783,-0.444486,-0.636168,-0.428962,-0.758636,0.560579,-0.807277,-1.3695,-0.419806,0.181999,-0.450714,-0.28267,1.15341,-0.282034,0.223485,1.26985,0.536416,-0.440371,0.824575,-1.07942,0.038989,-0.526796,-0.530225,-0.79084,0.203896,0.774562,-0.445478,0.808675,-2.15166,0.868743,-0.711201,0.510839,-0.831517,0.143846,-0.615543,-1.53338,0.807764,-0.78625,-0.313282,-0.586559,-0.533559,-0.851769,-0.587998,-0.618669,-0.470852,-0.4261,-0.618263,0.236655,0.862098,0.180839,0.0966212,-1.67671,-0.551114,-0.674935,-0.263663,-0.321094,-1.30068
0.666094,0.316846,0.401162,0.0753554,-0.573124,-0.0554436,0.11798,-0.112618,-1.68533,0.413612,0.286315,0.271842,-0.0383722,0.424849,-0.282034,0.231252,0.0363093,-0.0414731,0.358998,0.645663,0.255503,-0.492603,-0.684683,-0.230047,-0.0742066,-0.238809,-0.0117198,0.321144,0.808675,-1.79179,0.263394,0.0659988,0.370163,-0.232017,-0.950405,0.115178,0.291927,0.338196,-0.108372,-0.313282,0.692414,-0.456463,-0.608735,0.0909518,0.0485685,0.240644,-0.174641,0.0920914,0.385074,0.921747,0.284228,-1.15931,-0.108299,0.219655,-0.255786,-0.92007,-0.321094,-1.08261
0.529288,-0.998856,-0.751033,-1.02636,0.00352447,-0.323326,0.11798,-0.316225,-2.61079,-0.846933,-4.64155,-0.974305,0.368791,1.03198,-0.0922089,-5.0662,1.12473,0.0410825,-0.959441,1.06312,-1.43204,-1.17608,-0.447853,-0.326104,-0.301141,-1.27179,0.302793,-0.942746,1.05144,-0.490361,-0.207432,-1.24926,-0.755247,-0.327937,-0.950405,-0.495574,-0.2614,0.514284,-0.295373,-1.1532,2.29113,-0.919037,0.201378,-0.921908,-1.14544,-0.9912,-0.354255,-0.792941,-5.02963,1.04105,-4.91939,-0.433226,-0.108299,-1.00513,-0.303689,-0.776055,-1.1702,-1.40971
-0.359952,0.451524,1.11996,0.913117,0.00352447,1.15003,-0.767218,1.121,0.738496,0.809485,0.269624,0.512694,-0.771266,-1.57869,-0.282034,0.184647,-0.181375,-0.28914,0.379761,-0.666358,0.759248,-0.416661,-1.00046,1.11475,1.14407,-0.533946,-0.719373,0.321144,-0.890665,1.06248,-0.341954,0.950811,-0.333219,1.09887,-0.931502,1.1949,0.121543,-0.89442,1.14219,-0.695062,0.669575,-0.68775,-1.01379,0.903465,0.926513,0.633559,1.09463,0.918898,0.252009,-0.987042,0.267946,-0.389617,0.611325,0.800371,1.10944,-0.125711,-0.475477,0.843625
-1.59121,-0.584462,-0.211933,-0.314835,-2.44723,-0.0219583,-0.767218,-0.00482664,0.518148,-0.284376,0.177827,-0.565904,1.02025,-1.39655,1.39602,0.184647,-1.48748,-0.867029,-0.367701,-1.56092,0.331064,0.418697,-0.447853,-0.0739553,-0.0144872,-0.312593,-1.03389,-0.517996,-1.49757,0.613884,-1.35087,-0.603589,-1.0366,-0.0401778,2.09397,-0.113854,1.24675,-0.0726756,0.031878,1.59562,-0.266816,1.23964,-0.446713,-0.398782,-0.337727,-0.534568,-0.00700227,-0.303844,0.0694719,-0.867743,0.130366,1.76902,1.38914,-0.519439,-0.112078,1.32354,0.913971,0.480184
1.41853,-1.92088,-2.0195,-1.85264,1.15682,-1.80784,1.35726,-1.84926,0.224352,-2.02414,0.11941,-1.84347,1.91601,1.09269,-0.282034,0.233842,1.12473,1.44453,-2.02873,0.0492901,-1.59576,1.40594,1.76256,-1.91104,-1.8419,1.01552,1.32496,-1.96836,-0.223067,0.0297189,0.397916,-1.83515,0.721853,-1.87464,2.14122,-1.88067,-0.236095,0.514284,-1.81475,0.832058,-1.70566,1.23964,2.14565,-1.82346,-1.8595,-1.78765,-1.89893,-1.9691,0.156476,0.325251,0.125482,1.06692,0.2579,-1.9026,-1.8725,1.50545,1.29993,0.698248
0.118869,-0.66734,-0.941304,-0.613215,0.868497,-0.981872,-0.0590597,-0.98693,0.0627634,-0.888604,0.123583,-0.649679,0.124493,-0.000143643,-0.282034,0.226074,0.471677,-0.371696,-0.793339,0.228202,-1.30611,0.342756,-0.13208,-0.782373,-1.04166,0.720384,-0.0117198,-0.714831,-0.526521,0.111058,-0.745519,-0.507934,0.159148,-0.939426,0.776033,-0.931825,-0.50095,-0.30746,-1.03169,-0.16057,-1.40876,-0.302272,-0.28469,-0.621389,-0.571846,-0.619523,-0.725455,-0.804586,0.187183,0.265601,0.130366,0.164215,-0.842117,-0.741167,-0.830618,1.04612,0.219247,0.44384
0.0504662,1.34247,1.10939,1.40659,-0.140638,1.10538,-0.324619,0.893439,1.02128,1.17411,0.27797,1.44469,-0.852698,-0.364423,-0.282034,0.182058,0.181432,-0.28914,1.24142,-0.904907,1.18743,0.570581,-0.684683,0.910626,0.941024,0.130111,0.381421,1.25352,-0.890665,0.660716,-0.0729102,1.16604,0.159148,0.907031,-1.12893,1.18399,-0.7793,-0.659636,1.00194,0.22121,0.669575,0.777067,-0.608735,1.41546,1.34793,1.51496,0.926987,1.22167,0.248597,-0.808093,0.271203,-0.742849,-1.47232,1.38109,0.905854,-1.7402,0.528013,-0.501107
-0.770371,0.223607,0.0100496,0.350784,-0.140638,-0.5354,-0.236099,-0.56774,0.250059,0.194839,0.27797,0.177596,-0.445535,-0.242996,-0.282034,0.23902,-0.0362521,-0.867029,0.255184,-0.0103472,-0.0215571,0.494639,-0.447853,-0.494203,-0.587794,0.351464,-0.562117,0.196827,0.262459,0.860367,0.0616116,0.592104,0.440501,-0.531767,-0.0630323,-0.41923,-0.0589629,-0.248764,-0.587561,0.373922,0.418348,0.0832062,-0.365701,0.246776,0.423158,0.155689,-0.450048,-0.0476506,0.419193,-0.330896,0.315977,-0.838788,-0.720051,0.124628,-0.519251,-0.136323,0.450822,1.46147
-1.72801,-2.36636,-2.1992,-2.27726,2.45428,-1.9083,-1.82946,-1.95706,-1.88364,-2.25333,0.232071,-2.39847,-1.097,-1.6394,-0.282034,0.241609,-1.6326,-1.19725,-2.30902,-1.68019,0.205128,-1.4039,-1.0794,-2.04312,-1.93745,-1.49314,-1.42703,-2.34131,-1.74033,-2.23546,-1.75443,-2.11016,-1.5993,-1.98255,0.841142,-2.00064,-1.76449,-2.18573,-1.90825,-1.1532,-0.403849,-1.22742,-1.0948,-2.32433,-2.23409,-2.40357,-2.06657,-2.26023,0.310012,-1.64319,0.250851,-0.854051,-0.651921,-2.51499,-2.00423,0.227506,-1.32458,-1.19165
1.07651,0.078569,-0.211933,-0.0394064,0.147687,0.178954,0.2065,0.342503,0.844997,-0.0968569,0.173654,0.0833493,-0.28267,0.789128,-0.282034,0.195004,0.544239,0.371305,0.0060299,0.108927,-0.575677,-0.264778,-0.605739,0.466364,0.260222,-0.460162,0.302793,0.0621504,0.0196958,0.374795,-0.341954,-0.125312,-0.684909,0.439421,0.631113,0.0497406,0.190709,0.455588,0.265629,0.297566,-0.792109,0.391589,-0.203678,0.0353001,-0.0567848,0.0707342,0.436044,0.0920914,0.161593,0.563849,0.16293,1.4594,0.291965,-0.0126319,0.498681,1.20075,0.528013,-0.210354
1.14492,0.410084,0.485726,0.396688,-0.573124,0.681234,1.44578,0.594017,-0.128204,0.4657,0.240416,0.387032,1.67171,0.971268,-0.282034,0.205361,1.48754,1.60964,0.452431,1.24204,0.356252,0.418697,1.20995,0.490378,0.582708,0.794168,1.32496,0.435102,1.47627,-0.293174,1.67587,0.508405,1.42523,0.619271,-0.963006,0.63868,0.275058,0.925156,0.674693,0.0684976,0.0529273,1.08545,1.57857,0.358079,0.458276,0.368076,0.471966,0.499672,0.238361,1.04105,0.241082,-1.07428,0.080478,0.314681,0.546583,-0.895815,0.759588,-0.682828
-0.0179369,0.420444,0.506867,0.316355,-0.140638,0.145468,-0.14758,-0.0287804,-0.392622,0.517789,0.232071,0.397504,-0.771266,0.121283,-0.282034,0.210539,-0.253936,-0.124029,0.493956,0.764938,0.0540046,-0.416661,-0.763626,-0.0739553,0.081064,-0.386377,-0.090348,0.466181,0.990747,-1.07206,0.0616116,0.25731,-0.051866,-0.0881377,-0.543999,0.311491,0.504486,0.455588,0.102003,-0.695062,-0.221138,-0.610655,-0.932781,0.324689,0.294393,0.368076,-0.0429249,0.266769,0.269069,0.563849,0.233755,-0.65127,0.0677036,0.346356,-0.0282486,-0.73664,-0.166711,-1.1553
1.21332,0.617281,0.528009,0.281927,0.00352447,0.446837,1.18022,0.126919,-2.61079,0.580295,-4.64155,0.648828,0.0430604,0.728415,-0.282034,-5.0662,1.5601,0.536416,0.587389,0.586026,-1.43204,1.55782,0.736294,0.226222,0.0691201,1.60579,1.87536,0.580138,0.747984,-0.490361,1.40683,0.269267,1.63625,0.151662,-0.950405,0.485992,-0.2614,0.57298,0.207191,0.908414,2.29113,1.31674,0.120367,0.346949,0.259275,0.580462,0.196559,0.38322,-5.02963,0.563849,-4.91939,-0.433226,-0.108299,0.557526,0.247192,-0.776055,1.37712,-1.40971
0.118869,1.11455,0.887409,0.821307,-0.573124,0.737043,0.295019,0.809601,0.40063,0.986586,0.232071,1.15148,-0.934131,0.485562,-0.282034,0.135453,-0.326497,0.206194,1.05455,1.06312,1.61561,-1.10014,0.499465,0.802562,0.77381,-1.49314,-0.719373,1.06705,1.2942,0.0223244,0.599699,0.819285,-0.192542,0.871061,1.37777,0.791368,1.49643,0.749068,0.756505,0.98477,0.212799,-0.456463,-0.0416557,1.25964,0.587041,1.207,0.843167,0.907253,-0.0124139,0.862098,0.171885,0.53489,1.17482,1.07489,0.798073,1.48423,-1.24739,-0.61014
-0.838774,1.11455,1.11996,0.798355,0.436011,1.03841,-1.1213,0.977277,0.911102,1.09076,0.286315,0.449863,-0.852698,-1.27512,-0.130174,0.192415,-0.0362521,-0.867029,1.07532,-0.964544,0.809622,-1.10014,-0.684683,1.0307,0.976856,-1.198,-0.483489,1.13956,-0.829974,1.25967,-1.48539,1.0106,-1.45863,0.978971,-1.3001,1.07493,-0.2614,-0.89442,0.943506,-0.92413,0.646737,-0.302272,-0.770758,0.72538,0.879689,0.283121,1.01081,0.942188,0.303188,-1.10634,0.289112,-0.433226,-0.271528,1.03266,0.989683,-1.07773,-0.62986,1.13438
0.597691,0.751959,0.73942,0.660641,0.436011,0.915632,1.18022,0.929369,0.547528,0.757397,0.248761,0.711659,0.694521,0.364136,-0.282034,0.179469,0.907045,1.52708,0.74311,0.824575,-1.43204,1.55782,0.578408,0.910626,0.881305,1.60579,1.48222,0.787333,1.11213,-0.490361,1.33957,0.914941,1.28456,0.943001,-0.657414,0.813181,0.278432,0.690372,0.920131,1.82469,-0.312494,0.931258,0.930481,0.625207,0.727512,0.654798,0.87909,0.814091,0.192301,0.5042,0.24678,0.279778,-0.623533,0.673669,0.917829,1.34779,1.14555,-1.40971
0.324078,-0.926337,-1.0153,-0.923072,-1.58226,-0.803283,0.826138,-0.723439,-0.157584,-1.01362,0.0985469,-0.953362,1.18312,0.424849,-0.282034,0.179469,0.399116,0.453861,-1.00097,0.466751,-1.20536,0.570581,2.55199,-0.638288,-0.719177,0.499032,0.381421,-0.973825,0.262459,0.0740859,0.532438,-0.818814,0.440501,-0.723607,-0.393828,-0.931825,0.880681,0.514284,-0.727812,0.0684976,-0.95198,-0.610655,1.33554,-0.977559,-0.8762,-0.959342,-0.617687,-0.909392,-0.0362973,0.623499,0.0481439,-3.25472,1.21172,-1.04736,-0.662959,-0.847305,0.219247,0.843625
0.871303,0.7416,0.897979,0.706545,0.00352447,0.893308,0.737618,0.665878,0.114178,0.851156,0.265452,0.669772,-0.28267,0.728415,-0.282034,0.184647,0.689361,-0.0414731,0.826161,1.06312,1.69118,0.950289,0.104749,0.670484,0.690203,1.31066,0.460049,0.797693,0.808675,-0.445994,1.07053,0.759501,1.07354,0.643251,-0.170147,0.900431,1.34966,0.514284,0.768193,0.526634,0.304154,0.314493,-0.122667,0.691989,0.715806,0.665417,0.675528,0.767511,0.188889,1.1007,0.241896,0.210004,-0.819407,0.684228,0.654365,-0.56079,0.450822,-0.973581
-0.565162,-0.480863,-0.69818,-0.464025,0.724335,-0.446106,-0.0590597,-0.364133,0.172937,-0.659414,0.265452,-0.503073,0.613089,-0.30371,-0.282034,0.228663,-0.108813,0.701528,-0.606473,-1.02418,0.859997,0.494639,0.736294,-0.350118,-0.372804,-0.0174568,0.224165,-0.528356,-0.46583,0.308245,-0.745519,-0.448149,-0.403557,-0.351917,0.277215,-0.561012,-0.944623,-0.659636,-0.377186,0.373922,0.418348,0.622876,0.606435,-0.521216,-0.44308,-0.566426,-0.414126,-0.525102,0.335601,-0.629144,0.279343,0.233989,0.110285,-0.593348,-0.363567,0.386681,0.682396,-0.0286339
-0.428355,-0.0561091,-0.148509,-0.0394064,0.291849,-0.312165,0.560579,-0.136572,0.672392,-0.0864392,0.127755,-0.157503,-0.364103,0.971268,-0.259255,0.210539,-0.253936,-0.0414731,-0.0770214,0.526389,-1.73429,1.63376,0.0258059,-0.206033,-0.169758,0.794168,-0.168976,-0.0621667,0.505221,0.155425,0.532438,0.305137,0.932868,-0.148088,1.33576,-0.364698,0.480868,0.338196,-0.21356,1.51926,-1.38592,1.08545,0.120367,-0.0982637,0.0368626,-0.173511,-0.186616,-0.129167,0.178653,0.623499,0.133623,0.513086,-0.0983635,-0.160451,-0.171957,1.04764,1.06835,-0.392075
-1.72801,-2.36636,-2.1992,-2.27726,-0.2848,-1.9083,-1.82946,-1.95706,-0.311827,-2.25333,0.140273,-2.39847,-1.097,-1.6394,-0.282034,0.182058,-1.6326,-1.19725,-2.30902,-1.68019,-0.626051,-1.4039,-1.0794,-2.04312,-1.93745,-1.49314,-1.42703,-2.34131,-1.74033,-0.160073,-1.75443,-2.11016,-1.5993,-1.98255,-0.126041,-2.00064,-1.66665,-2.18573,-1.90825,-1.1532,-0.700754,-1.22742,-1.0948,-2.32433,-2.23409,-2.40357,-2.06657,-2.26023,0.0353528,-1.64319,0.102687,-0.295858,-1.36161,-2.51499,-2.00423,-0.324301,-1.32458,0.153087
-1.72801,-2.36636,-2.1992,-2.27726,-0.140638,-1.9083,-1.82946,-1.95706,0.547528,-2.25333,0.269624,-2.39847,-1.097,-1.6394,-0.282034,0.187236,-1.6326,-1.19725,-2.30902,-1.68019,0.482188,-1.4039,-1.0794,-2.04312,-1.93745,-1.49314,-1.42703,-2.34131,-1.74033,0.712477,-1.75443,-2.11016,-1.5993,-1.98255,-1.18669,-2.00064,-0.701699,-2.18573,-1.90825,-1.1532,0.806608,-1.22742,-1.0948,-2.32433,-2.23409,-2.40357,-2.06657,-2.26023,0.270775,-1.64319,0.266318,-1.44713,-0.0728147,-2.51499,-2.00423,-1.33241,-1.32458,0.298463
-1.4544,0.824478,0.675997,0.637688,-0.140638,0.0896596,-0.855738,-0.0407573,-1.7294,0.705308,0.257107,0.847793,-0.445535,-1.15369,-0.282034,0.187236,-1.05211,-0.867029,0.753491,-0.845269,0.73406,-0.112894,-0.684683,-0.0619482,-0.133926,0.0563273,-0.640745,0.797693,-0.829974,-1.38756,0.263394,0.388836,0.0888102,-0.0401778,-0.927301,0.311491,-0.838344,-0.424852,-0.178498,-1.00049,0.532542,-0.302272,-0.527724,0.71425,0.622159,0.835327,-0.0189765,0.441446,0.20083,-1.28529,0.228056,-1.24871,-0.944312,0.758137,-0.0521999,-1.1505,-0.089519,-0.828204
-0.0179369,0.70016,0.771132,0.672117,-0.2848,0.804014,0.295019,0.522156,0.628322,0.726143,0.219553,0.690715,-0.934131,0.364136,-0.282034,0.187236,0.108871,-0.371696,0.711966,0.884212,0.0540046,0.494639,-0.447853,0.574427,0.487156,1.16309,0.224165,0.704455,0.930056,0.791352,1.33957,0.687759,1.3549,0.547331,-0.00947491,0.824087,-0.151746,0.690372,0.627942,-0.92413,0.098605,-0.225176,-0.770758,0.669728,0.680689,0.665417,0.603683,0.685995,0.20936,1.22,0.218287,-0.677436,-1.15864,0.610318,0.558559,-0.544114,-0.089519,0.589216
-1.72801,-2.36636,-2.1992,-2.27726,-0.861448,-1.9083,-1.82946,-1.95706,-2.61079,-2.25333,0.156964,-2.39847,-1.097,-1.6394,-0.244069,0.20795,-1.6326,-1.19725,-2.30902,-1.68019,-0.802362,-1.4039,-1.0794,-2.04312,-1.93745,-1.49314,-1.42703,-2.34131,-1.74033,-0.490361,-1.75443,-2.11016,-1.5993,-1.98255,0.248861,-2.00064,0.0591252,-2.18573,-1.90825,-1.1532,-0.974819,-1.22742,-1.0948,-2.32433,-2.23409,-2.40357,-2.06657,-2.26023,0.192301,-1.64319,0.143392,0.19038,0.629777,-2.51499,-2.00423,-0.397067,-1.32458,-0.900893
-0.223146,-1.55829,-1.34299,-1.37064,0.580173,-1.04884,0.295019,-1.02286,-0.502795,-1.44074,0.211208,-1.56073,0.205926,-0.182283,-0.282034,0.23902,0.471677,0.866639,-1.52004,0.228202,-0.223055,0.646522,0.578408,-1.07054,-1.00583,0.351464,1.1677,-1.55397,0.0196958,-0.145284,-0.140171,-1.09382,0.229486,-1.03535,0.621662,-1.16086,0.487616,-0.248764,-0.996625,0.832058,-0.837786,0.699971,0.201378,-1.50068,-1.28591,-1.60712,-1.07271,-1.34026,0.267363,0.0270023,0.222358,0.410605,1.01585,-1.61752,-1.04618,0.165352,0.37363,0.589216
-1.72801,-2.36636,-2.1992,-2.27726,0.00352447,-1.9083,-1.82946,-1.95706,-2.61079,-2.25333,-4.64155,-2.39847,-1.097,-1.6394,-0.22129,-5.0662,-1.6326,-1.19725,-2.30902,-1.68019,-1.43204,-1.4039,-1.0794,-2.04312,-1.93745,-1.49314,-1.42703,-2.34131,-1.74033,-0.490361,-1.75443,-2.11016,-1.5993,-1.98255,-0.950405,-2.00064,-0.2614,-2.18573,-1.90825,-1.1532,2.29113,-1.22742,-1.0948,-2.32433,-2.23409,-2.40357,-2.06657,-2.26023,-5.02963,-1.64319,-4.91939,-0.433226,-0.108299,-2.51499,-2.00423,-0.776055,-1.32458,-1.40971
-0.359952,0.979876,0.887409,1.08526,-0.573124,0.748205,-0.413139,0.809601,0.598943,0.92408,0.269624,0.994398,-0.445535,-0.30371,-0.282034,0.182058,0.253993,-0.124029,0.929975,-0.189259,0.73406,-1.17608,-0.289967,0.790555,0.785754,-0.533946,0.0669084,0.953089,0.0196958,1.04769,-0.140171,0.891027,-0.403557,0.799121,-0.634311,0.780462,-0.826535,-0.30746,0.756505,-0.92413,0.920802,-0.919037,-0.28469,1.09268,1.00845,1.02647,0.819219,0.930543,0.236655,0.265601,0.259805,-1.69788,-1.80162,0.905956,0.798073,-1.51887,-1.01582,0.916313
2.44457,-0.366905,-0.497339,-0.429597,-1.87058,-0.46843,2.77357,-0.148549,0.503459,-0.419806,0.127755,-0.345996,2.97463,1.94268,-0.282034,0.132864,3.08389,3.75609,-0.409227,1.89805,-0.323804,1.02623,3.73613,0.310271,-0.253365,1.16309,3.52655,-0.383319,1.90111,-0.140354,1.67587,-0.603589,1.42523,-0.0281878,-0.950405,-0.517386,-0.153433,1.62951,-0.388873,-0.465994,-0.289655,0.391589,3.36082,-0.365391,-0.466492,-0.34342,0.555786,-0.33878,-0.162538,1.87614,0.02942,3.43488,-0.108299,-0.202684,0.115459,2.91832,0.913971,-0.828204
-0.359952,1.37355,1.27852,1.20002,-0.140638,1.13887,0.0294601,1.10902,-0.12086,1.24703,0.319696,1.30855,-0.445535,-0.30371,-0.282034,0.200182,0.0363093,-0.536807,1.26218,-0.547083,1.18743,1.02623,-0.605739,1.11475,1.12018,1.16309,-0.87663,1.29496,0.201768,0.0124651,0.801482,1.14212,1.00321,1.11086,-0.854841,1.23853,0.367841,0.0447163,1.11882,0.450278,0.875125,0.622876,-0.932781,1.23737,1.18404,1.24948,1.1545,1.24496,0.364602,-0.450195,0.339586,-0.175934,-0.169332,1.29662,1.12142,-0.190897,0.913971,-0.428419
-0.838774,0.555122,0.485726,0.488498,1.30098,0.27941,-0.590178,0.330526,0.844997,0.496953,0.202862,0.596469,-0.445535,-0.546562,-0.282034,0.218307,-0.761865,-0.124029,0.473193,-0.308534,-0.953485,-0.416661,-0.684683,0.382314,0.307998,-0.0912409,-0.326232,0.50762,-0.526521,0.951566,-0.274693,0.364922,-0.26288,0.331512,-0.673166,0.322398,-0.101137,-0.542244,0.312379,-0.92413,-0.837786,-0.379368,-0.770758,0.525034,0.481688,0.527366,0.42407,0.441446,0.316835,-0.330896,0.237825,-0.936908,-0.65334,0.504734,0.331021,-1.34605,-0.475477,1.24341
