-0.626803,0.146468,0.85671,-0.343662,-0.590001,0.805476,-0.61384,-0.81775,-0.0401403,0.332807,-0.386321,0.721067,0.913693,-0.774661,-0.626883,-0.583804,0.417866,0.508651,0.106838,0.595488,0.478726,-0.4896,0.302702,0.345561,0.088107,0.753451,0.271477,0.664315,-0.594009,0.313307,0.729413,0.110536,0.0973823
-0.462733,-0.894412,-0.104899,0.590071,-0.036082,-0.136313,-0.353697,-0.356435,-0.258263,-0.734011,0.539146,-0.364692,0.0546933,0.537737,-0.407161,0.113564,-0.480295,-0.0730143,-0.91914,-0.630721,-0.649342,0.114654,-0.67298,-0.661366,-0.631641,-0.271627,-0.818899,-0.57119,-0.194095,-0.625894,-0.377775,-0.644214,-0.175354
2.20898,-1.17526,-2.09239,0.672081,5.71311,-2.09365,2.38364,1.81204,1.37236,-1.10694,0.587093,-2.11701,-2.26492,0.623585,2.3254,6.29444,-1.92931,-1.85536,-1.15302,-1.07045,-0.771762,1.93318,-1.6017,-1.70931,-0.665694,-2.10971,-1.11687,-1.16505,1.87909,-1.60295,-2.22902,-0.692661,1.04765
3.46874,-0.956342,-1.83376,0.057472,0.0678671,-1.81778,3.39056,2.82865,1.17358,-0.705685,-0.00899553,-1.83065,-1.55529,-0.0330239,3.202,0.274306,-2.00442,-3.12685,-0.944568,-0.815251,-0.442683,2.65816,-1.46418,-1.61295,-0.364691,-1.80881,-0.640726,-0.747394,2.71799,-1.45805,-1.62313,-0.378545,1.48701
-0.118382,-0.769323,-0.507362,0.65476,0.121771,-0.560296,-0.0956732,0.397815,-0.585643,-0.793692,0.596998,-0.528681,-0.560216,0.616618,-0.0741636,0.153805,-0.529311,-0.213046,-0.757259,-0.722616,-0.727974,0.411468,-0.69362,-0.676879,-0.601335,-0.546722,-0.67469,-0.859239,0.493238,-0.669772,-0.524733,-0.643165,-0.885766
0.12299,-0.659117,-0.682836,0.480045,-0.0794808,-0.555878,-0.0170017,0.148987,0.202891,-0.61317,0.658857,-0.499156,-0.393377,0.256604,0.0132836,-0.0407201,-0.492729,0.016232,-0.63423,-0.699787,-0.577697,0.134154,-0.618917,-0.601765,-0.609352,-0.508781,-0.740148,-0.607962,0.113184,-0.685674,-0.379614,-0.573249,0.0935442
-0.20328,-0.411748,-0.191376,0.558817,-0.186598,-0.18374,-0.232376,0.263301,1.08053,-0.655059,0.49004,-0.0894063,-0.271797,0.463673,-0.207049,-0.257694,0.0281164,-0.0141931,-0.379474,-0.651441,-0.645414,0.0611899,-0.213036,-0.0958731,-0.53113,-0.125269,-0.503903,-0.718548,0.206229,-0.241442,-0.26529,-0.569911,0.632251
-0.630941,1.22028,1.23774,-1.82362,-0.702556,1.19914,-0.615729,-0.952064,-1.11339,1.98107,-1.64656,1.14287,1.20079,-1.6971,-0.616868,-0.71594,0.910175,0.666584,1.22879,2.07288,1.94703,-0.786355,1.31534,1.12047,1.6471,1.14539,1.98794,2.07608,-0.841008,1.34736,1.28359,1.73031,-0.96063
-0.602685,0.401503,0.77594,0.00607711,-0.593999,0.765645,-0.603894,-0.497506,0.113844,0.395357,0.0801508,0.766405,0.863168,-0.127708,-0.611171,-0.600846,0.538567,0.362992,0.375346,0.301992,0.116503,-0.436846,0.48966,0.563204,-0.22376,0.766585,0.152096,0.684275,-0.456467,0.466062,0.777799,-0.111865,0.320903
3.97478,-0.942029,-1.65387,0.241092,-0.208817,-1.68852,4.01974,2.65804,1.89556,-0.677448,0.343842,-1.70516,-1.36525,-0.59134,3.92693,-0.0528142,-1.91894,-3.09947,-0.946637,-0.789523,-0.220512,2.65001,-1.395,-1.53902,-0.523164,-1.69693,-0.904887,-0.0722047,2.63962,-1.37688,-1.22363,-0.481484,1.83041
-0.59234,2.35839,1.20674,-3.82912,-0.723276,1.19299,-0.57197,-0.812792,0.49051,2.48666,-4.11199,1.2086,1.21826,-3.64613,-0.563684,-0.748184,0.982539,0.643515,2.41154,2.72238,3.59267,-0.729123,1.55457,1.24502,3.71982,1.18512,2.58198,2.52954,-0.733011,1.58181,1.21549,3.54531,0.73625
-0.635959,0.240832,0.967516,-0.170616,-0.610531,0.949045,-0.637868,-0.841028,-0.0909454,0.606893,-0.34637,0.863857,0.949985,0.0606902,-0.650042,-0.605913,0.717619,0.605633,0.241632,0.644644,0.155474,-0.715979,0.698098,0.713221,0.249648,0.887406,0.801468,0.630271,-0.788544,0.71465,0.937821,0.105648,0.12293
-0.573989,-0.42873,0.421044,0.502894,-0.379484,0.425731,-0.566503,-0.616308,-0.506052,-0.423223,0.42963,0.322602,0.460315,0.554408,-0.590331,-0.34674,0.361513,0.543314,-0.457856,-0.342422,-0.478886,-0.566003,-0.00909555,0.117363,-0.505982,0.375126,-0.359494,-0.247569,-0.668503,-0.00154922,0.176044,-0.538166,-0.554698
-0.460584,0.908485,0.828314,-0.570311,-0.658337,0.793911,-0.445332,-0.333687,0.499965,1.00026,-0.457896,0.822268,0.943268,-0.623745,-0.432948,-0.670822,0.46926,0.140121,0.91978,0.800268,0.795231,-0.255645,0.67445,0.645134,0.30729,0.801168,0.804336,1.32996,-0.252177,0.638557,0.953753,0.426631,0.684685
1.03232,-1.04799,-1.35355,0.636998,1.42994,-1.33529,1.09717,1.79398,1.67413,-0.999951,0.565933,-1.33681,-0.990565,0.596688,1.05448,1.59092,-1.55442,-1.91542,-1.02907,-0.995163,-0.749523,1.78622,-1.38013,-1.4282,-0.657998,-1.31793,-1.05296,-1.00335,1.80176,-1.38435,-1.4114,-0.676319,2.30685
-0.670462,1.73267,1.2616,-0.354626,-0.682586,1.25287,-0.698628,-1.05829,-0.61242,1.50605,-0.365681,1.28441,1.25315,-0.24585,-0.702336,-0.710302,1.08732,0.876051,1.74748,1.67759,1.04749,-0.928965,1.34077,1.23711,0.583864,1.26572,1.1007,1.56609,-0.947216,1.31106,1.31631,0.830633,-0.00708651
-0.141011,-0.659937,-0.383103,0.675509,0.00738669,-0.361643,-0.167938,0.187348,0.583345,-0.741867,0.644854,-0.348749,-0.438895,0.675149,-0.16352,-0.0141531,-0.179782,0.132845,-0.652071,-0.719528,-0.656838,0.0071264,-0.53039,-0.390419,-0.566922,-0.349309,-0.716839,-0.778549,0.0866075,-0.564014,-0.479086,-0.607093,0.0908755
-0.547192,0.656468,0.434967,-0.338064,-0.531629,0.496317,-0.587422,-0.711042,1.42944,0.038811,-0.28627,0.598627,0.374007,-0.525213,-0.589681,-0.603145,0.913053,0.860758,0.604374,0.059271,-0.0781317,-0.915322,0.838759,0.860279,-0.067157,0.570471,0.051385,-0.0444882,-0.854592,0.855891,0.376326,-0.0387509,1.08237
-0.599656,2.61225,1.31541,-5.60553,-0.738648,1.27488,-0.593929,-0.916911,0.0240483,3.415,-5.24255,1.2326,1.33015,-4.67467,-0.582415,-0.763017,1.02431,0.695809,2.72597,3.17947,4.89626,-0.846925,1.77742,1.31527,5.12975,1.22876,3.42958,3.13964,-0.854802,1.83888,1.38813,5.55011,0.22402
-0.0831892,-0.963618,-0.619237,0.670892,0.472359,-0.661446,0.100171,0.459505,-0.0764525,-0.900429,0.644564,-0.759648,-0.67411,0.617537,0.0579417,0.647033,-0.839809,-0.50969,-0.967237,-0.853732,-0.740198,0.677778,-0.957781,-0.96036,-0.620286,-0.713301,-0.790903,-0.922728,0.578417,-0.942009,-0.812102,-0.668912,-0.437846
1.15699,-1.12426,-1.42217,0.602785,1.55967,-1.44177,1.51671,1.4861,1.95361,-0.997592,0.546113,-1.55137,-1.24903,0.53017,1.40539,2.12163,-1.70347,-1.86046,-1.10888,-1.00475,-0.73624,1.78855,-1.45897,-1.54979,-0.651871,-1.50059,-1.03924,-1.01306,1.63549,-1.44634,-1.51612,-0.667433,2.16347
-0.352647,-0.273836,0.129396,0.132945,-0.369009,0.150796,-0.344182,-0.0724345,0.190047,-0.32678,0.100581,0.129966,0.0923049,0.0734739,-0.359814,-0.375426,0.16479,0.16422,-0.317045,-0.389619,-0.468341,-0.184989,0.0475967,0.0859379,-0.361613,0.150676,-0.258743,-0.404942,-0.180372,0.0574319,0.04062,-0.389019,0.177933
1.62808,-0.990265,-1.2012,0.438985,0.233736,-1.24515,1.66641,2.24673,1.87948,-0.81637,0.415726,-1.29307,-0.588482,0.247359,1.55362,0.474528,-1.81047,-2.64891,-0.986497,-0.8792,-0.596158,2.2887,-1.4141,-1.50715,-0.605883,-1.25745,-0.909195,-0.667693,2.30813,-1.40442,-1.1804,-0.605204,2.2452
-0.299054,-0.207259,0.202521,0.582485,-0.406771,0.218273,-0.268229,-0.00713644,-0.383472,-0.309648,0.593979,0.211536,0.192506,0.697538,-0.284111,-0.40847,0.147738,-0.0119742,-0.220972,-0.32645,-0.398735,-0.0413898,0.00390809,0.0933043,-0.235305,0.227838,-0.136993,-0.338624,-0.0250778,0.00322844,0.167828,-0.370808,-0.50995
-0.566832,-0.138512,0.437206,0.483983,-0.401973,0.475207,-0.584974,-0.712511,0.0531741,-0.353827,0.421833,0.445532,0.399924,0.502604,-0.599146,-0.425132,0.670052,0.779868,-0.191026,-0.251507,-0.478506,-0.782517,0.30698,0.458815,-0.4483,0.474308,-0.289488,-0.309279,-0.806875,0.322342,0.262042,-0.487091,-0.0126138
-0.515608,-0.250957,0.3462,0.783676,-0.38745,0.355516,-0.522444,-0.352357,-0.485002,-0.339574,0.833412,0.334356,0.277924,0.771152,-0.53004,-0.392258,0.374937,0.395946,-0.298114,-0.299284,-0.549491,-0.40886,0.103619,0.222701,-0.384062,0.354277,-0.044608,-0.412028,-0.38848,0.0789913,0.254055,-0.479595,-0.624194
-0.377955,-0.702886,-0.172736,0.614139,-0.0150523,-0.150177,-0.352088,-0.190297,0.314426,-0.69425,0.575368,-0.216284,-0.253016,0.61257,-0.377755,0.0115443,-0.111525,0.34674,-0.723146,-0.63361,-0.666364,-0.179312,-0.452269,-0.343622,-0.498666,-0.176594,-0.605374,-0.764386,-0.216804,-0.44894,-0.328489,-0.57257,-0.40938
0.695719,-1.09368,-1.25163,0.628772,1.18279,-1.23231,0.884247,0.85769,-0.993913,-0.989006,0.546412,-1.37369,-1.19119,0.529391,0.779308,1.59209,-1.38579,-0.961889,-1.0874,-0.974643,-0.748494,1.13251,-1.30448,-1.36055,-0.655299,-1.31372,-1.00438,-0.985208,0.922438,-1.2934,-1.37666,-0.682126,-0.547482
0.271447,-1.03032,-1.04073,0.710682,0.67424,-1.03814,0.406671,0.769234,-2.05592,-0.942928,0.703196,-1.08733,-1.09817,0.69359,0.390779,0.951084,-1.08621,-0.712891,-1.02428,-0.938321,-0.753911,0.895251,-1.13801,-1.16413,-0.630891,-1.06409,-0.79693,-0.976112,0.803726,-1.13116,-1.06886,-0.678828,-1.7179
-0.549431,0.34723,0.562834,-0.131585,-0.560355,0.580736,-0.544443,-0.77523,0.118542,0.216114,0.00857587,0.519306,0.486702,-0.514708,-0.552769,-0.575368,0.730503,0.758828,0.301622,0.434897,0.195754,-0.766215,0.650242,0.730692,0.0277965,0.544304,0.330288,0.175184,-0.803307,0.61235,0.59147,0.0367921,-0.316845
-0.635049,0.847475,0.785325,0.189787,-0.562564,0.831833,-0.683296,-0.95963,0.672801,0.188378,0.155924,0.943238,0.711502,0.275955,-0.686794,-0.627033,1.38065,1.09037,0.842038,0.155784,-0.276615,-1.24515,1.13468,1.38065,-0.239942,0.910984,0.141991,0.0935842,-1.13937,1.04599,0.705574,-0.221681,0.699328
5.06662,-0.986257,-2.22412,0.24538,0.473738,-2.19174,4.62477,3.07386,2.00434,-0.85787,0.0522645,-2.13678,-1.81647,0.242521,4.56366,0.716699,-2.08509,-3.27837,-0.967497,-0.881818,-0.575678,2.80586,-1.51363,-1.66768,-0.380164,-2.15628,-0.798179,-0.906356,2.91631,-1.4999,-2.13591,-0.466342,2.08021
1.97647,-1.09453,-1.84503,0.697938,2.92236,-1.81571,1.84594,1.50847,-2.28529,-1.06553,0.614349,-1.76716,-2.05207,0.655099,1.90424,2.53468,-1.41208,-1.1032,-1.07366,-1.04366,-0.768544,1.29489,-1.33286,-1.3836,-0.661586,-1.78893,-1.07589,-1.13415,1.33732,-1.35126,-1.9337,-0.688163,-1.92708
1.62099,-1.01948,-1.34213,0.525183,0.723376,-1.35925,1.76853,2.07526,1.76463,-0.914762,0.46988,-1.39225,-1.09727,0.44926,1.66229,0.984058,-1.687,-2.39008,-1.00524,-0.91975,-0.657098,2.11599,-1.40321,-1.47264,-0.618517,-1.36369,-0.942588,-0.907256,2.13143,-1.39741,-1.22956,-0.621675,1.87148
0.192906,-0.912933,-0.975792,0.720887,0.816711,-0.924408,0.192236,0.385541,-2.47186,-0.931614,0.658817,-0.882308,-1.18694,0.676539,0.205939,0.672281,-0.577467,-0.0827595,-0.906157,-0.909915,-0.7558,0.26617,-0.843547,-0.783916,-0.642955,-0.891424,-0.906026,-1.02719,0.2649,-0.876871,-1.01074,-0.67366,-2.14046
-0.211596,-0.767314,-0.433568,0.264671,-0.134774,-0.395716,-0.14392,-0.0200001,1.40832,-0.648193,0.200412,-0.518856,-0.350668,-0.0687764,-0.181481,-0.038801,-0.434897,0.104339,-0.777769,-0.665854,-0.405471,0.158812,-0.554948,-0.574559,-0.460784,-0.472309,-0.646813,-0.582755,0.0288258,-0.538696,-0.540176,-0.491819,1.27071
0.000139961,-0.684525,-0.539556,0.478866,0.070106,-0.497177,-0.00703657,0.336765,1.75945,-0.771482,0.402823,-0.473268,-0.582445,0.376855,-0.0166018,0.0351428,-0.331987,-0.153885,-0.669542,-0.766595,-0.661266,0.228688,-0.55234,-0.513648,-0.579496,-0.47049,-0.754271,-0.811812,0.213655,-0.564154,-0.642346,-0.599456,1.59906
1.28319,-1.08944,-1.57756,0.688993,0.734181,-1.63,1.20367,1.65119,-0.116763,-0.995793,0.71496,-1.57593,-1.62732,0.69375,1.30735,1.13289,-1.56716,-1.36535,-1.06995,-0.982989,-0.758659,1.5358,-1.34745,-1.43637,-0.629332,-1.6158,-0.746854,-0.988916,1.64736,-1.35372,-1.40933,-0.684395,-0.557677
-0.423603,-0.507841,0.106688,0.147238,-0.303131,0.103369,-0.423013,-0.0922548,0.430529,-0.349059,0.427241,0.0914252,-0.0109246,0.411758,-0.432648,-0.267379,0.0199704,0.150406,-0.506322,-0.516787,-0.534258,-0.10188,-0.297055,-0.171356,-0.357905,0.105438,-0.177953,-0.569781,-0.0776721,-0.309189,0.0864476,-0.242551,-0.404052
0.962159,-1.06589,-1.52816,0.650821,1.9051,-1.51278,1.00563,1.35397,1.22776,-1.03031,0.57138,-1.46082,-1.64186,0.599077,1.05234,1.97255,-1.35691,-1.08677,-1.04271,-1.01937,-0.762117,1.26659,-1.28318,-1.33022,-0.651711,-1.4813,-0.991045,-1.09638,1.33238,-1.26936,-1.56715,-0.682206,0.901909
-0.648602,0.676419,0.895871,0.219233,-0.593679,0.908195,-0.670982,-0.947496,0.20351,0.414537,0.169737,0.942759,0.842218,0.340883,-0.676139,-0.617998,1.05033,0.872873,0.664575,0.396936,-0.0739937,-0.952873,0.883287,1.01799,-0.149067,0.929335,0.36851,0.433878,-0.973174,0.865596,0.863577,-0.12286,0.425572
-0.284231,-0.619587,0.159512,-0.676429,-0.600046,0.16291,-0.343112,-0.145479,-0.156653,0.610391,0.547682,0.036772,0.529711,-1.42514,-0.350168,-0.556438,-0.401513,0.0924847,-0.578607,-0.200512,0.923478,0.0509449,-0.47002,-0.462733,0.0066369,0.0786515,0.442483,0.929175,-0.0240983,-0.471659,0.500935,0.270748,-0.320273
-0.374347,-0.279603,0.216494,0.227409,-0.416526,0.192586,-0.303711,-0.0674969,0.130756,-0.322732,0.179702,0.136163,0.26572,0.0509749,-0.315825,-0.403752,-0.0957429,-0.179192,-0.321513,-0.239253,-0.310608,0.129946,-0.161821,-0.115314,-0.38866,0.16384,-0.34661,-0.161571,0.0531539,-0.130976,0.1628,-0.397635,0.144439
0.242391,-0.762007,-0.875681,0.539636,0.282032,-0.83798,0.127658,0.896691,0.562645,-0.850344,0.49088,-0.725505,-0.983089,0.514348,0.172186,0.188408,-0.648013,-0.472978,-0.717269,-0.845606,-0.679907,0.617347,-0.787175,-0.759058,-0.520255,-0.773621,-0.726794,-0.957181,0.771662,-0.782817,-0.81686,-0.574379,-0.0342732
-0.22558,0.710072,0.684954,-1.87,-0.668283,0.630091,-0.187168,-0.272167,1.04622,1.06024,-1.42815,0.627413,0.799339,-2.93858,-0.169387,-0.67466,0.270198,0.0110046,0.693571,1.14381,2.20447,-0.0996713,0.435367,0.343622,0.863607,0.614129,0.865276,1.63759,-0.126128,0.456786,0.717968,1.27442,1.09952
-0.587862,0.824226,0.683645,-0.478186,-0.600906,0.71452,-0.590851,-0.754341,1.22907,0.38848,-0.40828,0.759578,0.65362,-0.94017,-0.59182,-0.631961,0.812003,0.666494,0.77749,0.63251,0.280703,-0.719108,0.828124,0.825776,0.0249279,0.737959,0.323112,0.512509,-0.73627,0.848744,0.610231,0.0746636,1.23824
-0.124879,2.92168,0.924797,-6.6032,-0.747874,0.907096,-0.0763326,-0.353527,0.0979721,3.80942,-6.51916,0.956612,0.935412,-6.34013,-0.0296454,-0.773012,0.75525,0.148257,3.07566,3.28946,5.98908,-0.380044,1.64522,1.16063,6.35137,0.910804,3.97639,3.60334,-0.32734,1.70478,1.15619,6.35116,0.348609
-0.42913,-0.134384,0.0939038,0.686184,-0.335685,0.130086,-0.465502,-0.20476,0.220972,-0.4492,0.635789,0.192496,-0.0461073,0.749833,-0.463673,-0.410939,0.34787,0.453728,-0.114834,-0.425392,-0.55058,-0.391468,0.0259773,0.172366,-0.404492,0.176364,-0.313736,-0.569191,-0.314106,-0.000729623,0.067147,-0.477026,-0.153125
-0.676009,1.69941,1.2626,-0.313696,-0.669582,1.27676,-0.713081,-1.09632,-0.2047,1.20295,-0.176004,1.31726,1.19888,0.175254,-0.718008,-0.702826,1.43848,1.06618,1.6774,1.05497,0.712861,-1.25549,1.66894,1.62468,0.740578,1.31109,1.2826,1.10224,-1.17402,1.63883,1.22523,0.717839,-0.112115
0.120481,-0.171966,-0.442264,0.100091,-0.323671,-0.359394,0.0670372,0.149897,1.13057,-0.411229,0.34713,-0.323901,-0.422573,0.0414996,0.123939,-0.395027,-0.156733,0.04078,-0.152745,-0.445342,-0.400534,0.00860568,-0.288469,-0.254425,-0.375406,-0.342992,-0.389419,-0.548032,0.0796009,-0.294616,-0.261072,-0.291417,1.01518
0.135064,-0.869334,-0.79703,0.726105,0.51157,-0.851633,0.166299,0.526522,0.101011,-0.908865,0.690772,-0.807935,-0.990315,0.702416,0.172995,0.482164,-0.657958,-0.314466,-0.840659,-0.823577,-0.748344,0.508011,-0.759328,-0.774861,-0.623195,-0.830293,-0.81726,-0.979141,0.559216,-0.760468,-0.928046,-0.667583,-0.499396
-0.349409,-0.59151,-0.0938942,0.503124,-0.110346,-0.0729345,-0.270707,-0.263371,0.57127,-0.648673,0.478416,-0.139022,-0.175464,0.481654,-0.300703,-0.119102,0.0968028,0.335326,-0.623515,-0.593499,-0.654969,-0.239443,-0.179872,-0.14196,-0.556647,-0.103709,-0.621066,-0.689422,-0.313976,-0.149637,-0.273686,-0.587982,0.196164
-0.658278,1.03178,1.09593,-0.374776,-0.645434,1.10373,-0.677059,-0.968656,-1.02008,0.83872,-0.390189,1.09121,1.0391,-0.260163,-0.685244,-0.666364,1.08359,0.81682,0.971904,0.933863,0.456567,-0.968706,1.2206,1.21807,0.412298,1.10271,1.01351,0.87851,-0.970035,1.20439,1.05637,0.350259,-1.04103
0.657588,-0.887036,-1.01924,0.617688,0.5109,-1.04791,0.908515,0.864127,0.284471,-0.843317,0.420844,-1.12552,-0.751702,0.65293,0.900489,0.528042,-1.07395,-0.900739,-0.854882,-0.83752,-0.676129,0.985557,-1.00203,-1.02077,-0.578836,-1.11006,-0.720617,-0.881838,0.927376,-0.972524,-0.962479,-0.600716,1.21832
0.0853482,-0.814551,-0.799339,0.557457,0.399645,-0.750763,0.0295455,0.381114,1.24639,-0.869834,0.441554,-0.671401,-0.895002,0.459215,0.0490761,0.318454,-0.374097,0.0704555,-0.790893,-0.865786,-0.692981,0.176503,-0.696829,-0.629792,-0.584094,-0.698728,-0.83622,-0.934822,0.261832,-0.720677,-0.883428,-0.629512,0.801947
-0.638607,1.65004,1.16657,-0.624784,-0.667733,1.18674,-0.672861,-0.875601,-0.802027,1.13827,-0.801687,1.2401,1.12456,-0.307979,-0.677548,-0.700647,1.2158,0.807814,1.60836,1.14362,0.659477,-0.985887,1.50444,1.45958,0.77717,1.22789,1.31013,1.05912,-0.941969,1.46591,1.17662,0.649802,-0.528841
-0.648093,0.647813,0.951944,0.0121242,-0.604974,0.954343,-0.679957,-1.00141,-0.345231,0.707464,-0.116393,0.938381,0.982619,-0.0172117,-0.684045,-0.621826,1.06408,0.930884,0.63363,0.585863,0.228648,-1.0066,0.916881,1.01759,0.119192,0.94019,0.304251,0.724455,-0.989416,0.924957,1.00075,0.14284,0.0278864
-0.0352627,-0.758819,-0.716479,0.678078,0.441624,-0.744796,-0.123669,0.182061,0.170037,-0.863737,0.606533,-0.617308,-0.926696,0.623994,-0.0879368,0.0602005,-0.161181,0.414677,-0.704515,-0.7976,-0.747494,-0.138072,-0.495907,-0.465522,-0.630211,-0.672101,-0.896921,-0.995313,0.00963516,-0.53079,-0.741047,-0.651381,-0.303731
-0.684925,1.96349,1.39051,-0.855521,-0.692141,1.38833,-0.71469,-1.2173,-0.310648,1.69012,-0.830323,1.39907,1.31022,-0.517916,-0.719787,-0.721357,1.25608,0.992334,1.96259,1.98196,1.26688,-1.10644,1.53209,1.40711,1.18184,1.39328,1.59457,1.5678,-1.14442,1.53644,1.37847,1.36366,-0.00831591
-0.665384,1.49887,1.26551,-1.10477,-0.682176,1.27858,-0.69402,-1.05281,-0.197933,1.46308,-1.49696,1.27199,1.20373,-0.800218,-0.699207,-0.704565,1.19506,0.892203,1.47059,1.69196,1.0545,-1.03686,1.46508,1.34901,1.3412,1.26994,1.71674,1.36699,-1.06977,1.48863,1.2413,1.0687,0.0885767
-0.664894,0.526022,1.09605,0.364452,-0.616568,1.11213,-0.697978,-1.09227,-1.31585,0.821368,0.332407,1.0751,1.02572,0.813571,-0.707294,-0.623065,1.1153,1.00173,0.55156,0.665724,0.158872,-1.10435,1.03321,1.08095,0.289039,1.08884,0.851223,0.591171,-1.14569,1.05586,1.13851,0.186949,-0.792772
1.54963,-1.08102,-1.79406,0.697029,2.7452,-1.75425,1.33052,1.31459,0.176314,-1.05479,0.622305,-1.67079,-1.9916,0.655999,1.43603,2.17171,-1.34315,-0.906806,-1.05687,-1.02388,-0.766775,1.11416,-1.31055,-1.33296,-0.657038,-1.71209,-1.05873,-1.13562,1.22114,-1.33833,-1.74401,-0.686344,-0.548042
-0.645774,0.495707,0.885186,0.517827,-0.577807,0.894212,-0.679347,-0.911584,-0.832053,0.24557,0.453048,0.930365,0.855311,0.761207,-0.684914,-0.595698,1.0701,0.923708,0.487841,0.215335,-0.0678767,-0.991724,0.811533,0.988346,-0.130716,0.925987,0.337225,0.335916,-0.947976,0.792842,0.812672,-0.177473,-0.931904
-0.480335,-0.0194506,0.237024,0.394037,-0.378265,0.282132,-0.494108,-0.548581,0.255345,-0.311857,0.420234,0.346171,0.135644,0.426291,-0.500605,-0.453988,0.739778,0.79722,-0.0526442,-0.379014,-0.503314,-0.777839,0.476946,0.567392,-0.429699,0.332667,-0.349479,-0.441784,-0.698648,0.471599,0.214325,-0.418315,-0.267939
-0.300713,-0.699907,-0.362533,0.677608,0.0383115,-0.298734,-0.317215,-0.0628692,-2.11059,-0.724276,0.657608,-0.266909,-0.447481,0.648452,-0.318084,0.0416396,-0.0707452,0.335246,-0.707794,-0.716759,-0.707823,-0.1635,-0.501984,-0.358514,-0.581985,-0.268778,-0.611091,-0.822097,-0.149887,-0.517287,-0.346221,-0.626163,-1.75773
