0.788118,0.86449,-0.331946,1.07577,-0.337845,-0.350774,0.82668,-0.325347,0.913171,-0.419639,-0.38351,-0.34574,-0.271384,1.06892,-0.532257,0.894898,-0.308568,-0.291185,0.917179,1.2727,-0.515031,1.06582,-0.489564,0.621259,1.12128,-0.450346,0.876554,1.24269,-0.10185,-0.352735,-0.421991,-0.469521,0.666782,-0.282404,-0.334788,1.05092,0.861665,0.846574,-0.0545621,-0.338212,0.84333,1.27245,-0.178915,-0.327815,-0.270568,-0.303298,1.32814,1.02918,-0.0770144,-0.367335,1.11567,1.08137,-0.323747,-0.421301,0.97928,-0.431715,-0.432085,0.754128,1.24568,0.869539,-0.239476,1.08016,1.15269,-0.550502,0.885715,-0.540156,-0.40356,1.06577,1.09283,0.700436,-0.384676,-0.278069
0.0791111,-1.5484,-2.15512,-1.12152,-1.87783,-1.86351,-0.0336109,-2.23686,-1.41971,-0.40395,-1.86492,-2.20394,0.911052,-0.60264,-1.21243,-0.100432,-1.9025,-1.88833,-0.968611,-0.0775566,-1.85199,0.021553,-2.01955,-0.0112309,-1.63059,-2.11007,0.0939242,-0.221506,1.52815,0.153015,-1.9036,-0.936781,0.127186,-1.92002,-2.12014,-0.413088,0.0363983,-0.0285712,1.55241,-1.91221,-0.807071,-0.803566,1.19437,0.400552,-1.9101,0.769451,-1.00424,0.0594279,1.51204,-1.86583,-1.1651,-1.27177,-2.20959,-0.659888,-0.678516,-1.89415,-1.90267,-0.00400662,-1.64712,-1.62061,1.04052,0.155686,-1.48201,-1.47362,-1.29091,-1.68744,-2.13856,0.190401,-1.5433,-0.0200882,-0.104342,-2.03409
-0.947387,-0.543948,0.926581,-1.04266,0.837411,0.585057,0.464966,0.69417,-0.786379,0.680922,0.545523,0.676316,1.26044,0.125703,0.876709,-0.118871,1.27153,1.18422,-1.11223,-0.747379,1.45789,-0.919286,1.48469,0.129322,0.452486,1.11084,-1.03425,-0.487712,0.573978,0.888634,0.91145,0.738897,-1.11081,0.92866,0.721626,-0.691078,-0.579959,0.632664,0.761508,1.02869,-1.08841,0.415497,1.08776,0.965482,1.31385,1.23711,0.646323,0.19536,0.857006,0.736848,0.858315,-0.925394,0.804568,0.64444,-0.993432,0.770465,0.877812,-0.188376,0.133022,0.717959,1.1605,-1.28699,1.02253,0.988105,0.999068,1.20503,1.10448,0.499883,0.996379,0.364821,0.783279,0.864037
1.58182,-0.969719,-0.444862,-1.25947,0.594295,0.469698,1.36432,0.980928,-1.06083,-1.12715,0.419971,1.37318,0.99168,0.806267,0.22893,-1.62106,0.647848,-0.182892,-1.2462,1.11318,0.870876,1.17957,0.316613,1.41434,-0.610989,-0.401007,1.26277,1.05413,-0.83075,-0.260774,0.33119,-0.517827,1.62968,-0.130984,1.27207,-1.42306,1.51983,1.35222,0.359737,0.683522,-1.24782,0.499988,-0.392263,0.549218,0.48718,1.37466,0.287543,-1.75323,1.20878,0.526517,0.133169,-1.20047,0.240411,-1.00987,-1.25271,0.349108,0.33409,1.46099,-0.734818,-0.494624,0.293846,1.52719,-0.180972,0.809973,0.0694456,1.07575,-0.727822,-1.84326,-0.321688,1.38146,-0.882978,0.707011
-0.111395,-0.369248,0.15213,-0.333259,1.16164,1.21325,0.47472,0.471135,-0.459152,-0.907027,1.14812,0.521449,-1.70917,1.00923,-1.08286,0.876459,0.897296,0.588668,-0.202793,0.326448,-0.841081,0.155989,-0.637609,0.390342,0.375738,-0.401007,0.0634471,0.543851,-1.69212,-1.14966,0.936146,-1.00124,-0.169089,0.502044,0.483554,0.494942,0.0573,0.467318,-1.79962,1.05631,-0.056871,1.17585,-1.75225,-1.35351,0.721391,-1.63742,1.29221,1.01104,-1.84801,1.18375,1.32617,-0.436449,0.369369,-0.914418,0.108701,0.981144,0.939578,0.231633,0.12192,0.5989,-1.73282,-0.0678562,1.131,-1.10113,1.30519,-1.00877,-0.111661,1.09233,0.964246,0.463561,-0.976423,0.478565
1.25377,0.231224,0.652307,-0.0278169,0.486218,0.37998,1.06129,0.678273,0.131996,0.570825,0.332111,0.676316,0.588596,1.5585,0.504231,-0.579657,0.564679,0.575102,-0.107079,1.52785,0.528485,1.48971,0.563378,1.10313,0.518294,0.585004,1.44569,1.56435,0.825819,0.566805,0.232409,0.529455,1.30167,0.598353,0.647196,-0.403843,1.19598,1.05078,0.799147,0.517826,-0.178802,1.50177,0.714396,0.564116,0.583662,0.576945,1.38794,-0.647501,0.735747,0.421351,1.25602,0.0524963,0.691695,0.548992,-0.243227,0.26232,0.235222,1.15364,0.42236,0.620507,0.640542,1.38496,0.903302,0.502266,1.1351,0.510168,0.618051,-0.702616,0.803469,1.0755,0.580849,0.621344
-0.227766,-1.45013,0.829766,-1.49594,0.729334,0.597905,-0.307285,0.901239,-1.46195,0.539379,0.558051,0.939557,0.534844,-0.459367,0.536623,-1.77772,0.786404,0.832269,-1.50469,-0.183862,0.61005,-0.1232,0.64568,-0.292337,-1.24685,0.700012,-0.0991847,-0.243699,0.693286,0.505498,0.479309,0.529455,-0.19026,0.846083,0.900116,-1.67326,-0.256118,-0.300848,0.686176,0.780149,-1.53851,-0.550093,0.594416,0.50465,0.831622,0.508141,-0.645397,-1.79854,0.638698,0.657974,-0.720656,-1.47548,0.868978,0.517175,-1.57687,0.497787,0.457622,-0.280588,-1.33558,-1.15507,0.560535,-0.108457,-0.929084,0.550822,-0.79213,0.57481,0.763966,-1.80789,-1.00751,-0.296459,0.534161,0.878346
-0.386539,-1.07889,0.845867,-1.00329,1.82353,1.64909,-0.473511,1.07651,-1.05025,-1.12715,1.57494,1.18734,-1.33291,-0.626529,-0.694149,-0.985174,1.86754,1.69856,-0.997315,-0.311439,-0.00957936,-0.267952,0.2508,-0.462994,-1.0276,0.502795,-0.211004,-0.410064,-1.08253,-1.39489,1.47939,-0.872327,-0.338397,1.46538,1.27207,-0.996853,-0.423277,-0.466144,-1.02124,1.87089,-0.994646,-0.707031,-1.21893,-1.44271,1.80989,-1.40362,-0.776987,-0.964722,-0.92609,1.73581,-0.837604,-1.02725,0.933457,-1.02574,-0.993432,1.50166,1.49568,-0.444513,-1.06856,-0.981829,-1.25284,-0.199901,-0.885697,-0.485714,-0.860119,-0.265463,0.666666,-0.941379,-0.911054,-0.474141,-1.2879,1.34948
0.354255,0.471457,1.76558,0.336768,1.39128,1.23889,0.240113,1.77741,0.417037,1.08966,1.17323,1.72935,0.4945,0.710772,1.34636,-0.00828389,1.49331,1.49553,0.294983,0.656027,1.52312,0.631567,1.58341,0.249789,0.54023,1.66955,0.602103,0.676954,0.375209,0.888634,1.08432,1.27061,0.412848,1.53416,1.65894,0.115059,0.318436,0.22425,0.309516,1.44287,0.261942,0.693056,0.434405,0.75735,1.50676,0.549435,0.670254,-0.0765506,0.274763,1.30203,0.647822,0.378495,1.78777,1.20119,0.210545,1.09267,1.07549,0.28285,0.533608,0.544717,0.467165,0.531547,0.55632,1.40923,0.602275,1.4474,1.70446,-0.145594,0.535601,0.236535,0.985775,1.59218
-0.725149,-0.93698,0.797495,-1.29885,0.540256,0.495339,0.025066,0.789756,-1.11361,0.665165,0.48272,0.784756,0.722977,-0.47128,0.714746,-0.31241,0.606234,0.602175,-1.28451,-1.14072,0.77304,-1.31217,0.810142,-0.0815075,-0.0189417,0.79862,-1.41033,-0.931408,0.878831,0.674059,0.541074,0.674512,-0.973233,0.653404,0.751385,-0.783726,-0.485928,0.0200424,0.912118,0.545442,-1.21029,-0.175938,0.874407,0.638417,0.556104,0.700707,0.0842216,-0.0674604,0.929793,0.500225,0.296919,-1.22085,0.788414,0.64444,-1.13234,0.522576,0.544158,-0.26009,-0.345392,0.274078,0.787193,-1.4089,0.599707,0.745186,0.488922,0.75254,0.796399,0.155064,0.589175,0.0194079,0.658753,0.692764
-0.947387,1.61782,0.394133,1.61768,-1.63466,-1.78659,-0.952478,0.136619,1.63093,-0.0265915,-1.82723,-0.0204856,-0.94323,-0.220536,0.3585,1.55842,-1.36193,-0.981466,1.60643,-0.44968,0.479602,-0.516084,0.514053,-0.954931,1.36246,0.486396,-0.597222,-0.376803,-1.30781,-0.444695,-1.86653,0.255558,-0.930947,-0.598918,-0.215752,1.59761,-0.956028,-0.95233,-1.36021,-1.51181,1.59353,-0.103553,-1.09889,-0.595414,-1.17991,-0.867212,0.024363,1.50951,-1.36281,-1.73438,0.15657,1.62129,0.288735,0.135449,1.58124,-1.86936,-1.87795,-0.966956,1.49044,1.1835,-1.02618,-0.768841,0.664787,0.421246,0.318892,0.445526,0.439634,1.45484,0.82491,-0.947891,-0.228935,-0.420848
-0.217207,-1.75584,-1.67112,-1.69298,-1.14837,-1.1584,-0.268217,-1.55193,-1.76806,-0.907027,-1.16188,-1.47617,0.333301,-0.519059,-1.56867,-1.51047,-1.12631,-1.11683,-1.65787,-0.194525,-1.78676,-0.133516,-1.78927,-0.272251,-1.52097,-1.74858,-0.109326,-0.276961,1.2896,-0.460055,-1.21219,-1.38789,-0.169089,-1.21815,-1.39114,-1.57132,-0.245694,-0.271689,1.42686,-1.1528,-1.63232,-0.634584,0.741064,-0.238616,-1.1248,0.136793,-0.765052,-1.45414,1.48783,-1.14285,-0.884407,-1.74034,-1.61326,-1.16895,-1.60469,-1.20012,-1.21065,-0.26009,-1.63602,-1.41491,0.507197,-0.0881829,-1.13509,-1.70038,-0.984842,-1.8006,-1.70075,-1.3923,-1.20042,-0.276711,-0.633793,-1.29171
-0.820401,-1.0243,1.78168,-0.973689,1.63445,1.48245,-0.854733,1.90486,-1.01859,0.99532,1.41175,1.89967,0.521376,-0.745914,1.20063,-1.08652,1.74282,1.73919,-0.959059,-0.545377,1.37633,-0.526401,1.50118,-0.864568,-0.983732,1.62028,-0.536215,-0.598622,0.414997,0.84262,1.3189,1.14177,-0.772197,1.7681,1.85234,-1.04318,-0.851573,-0.8454,0.296987,1.70526,-0.966478,-0.803566,0.51441,0.742515,1.75478,0.576945,-0.84878,-1.09161,0.201976,1.56494,-0.837604,-0.986539,1.86833,1.05805,-0.984143,1.34056,1.32267,-0.864522,-1.01294,-0.949364,0.493834,-0.606279,-0.809798,1.26342,-0.79213,1.31812,1.70446,-1.09169,-0.878921,-0.86895,0.907871,1.80631
-0.50291,-0.172703,-0.00922885,-0.313545,-0.0406315,0.495339,-0.258413,-0.548312,-0.110805,1.34123,0.758935,-0.763848,-0.378888,-0.423564,1.49216,-0.358484,-0.627353,-0.981466,-0.317661,-0.26895,1.24588,-0.236896,0.925351,-0.272251,-0.238189,0.535665,-0.231287,-0.310222,-0.512672,0.674059,1.01023,1.48012,-0.549991,-1.01174,-0.929904,-0.348226,-0.391952,-0.271689,-0.0294515,-0.35199,-0.272565,-0.550093,-0.605612,0.385717,-0.863029,-0.234554,-0.5856,-0.357504,0.129241,0.276777,-0.416557,-0.242904,-0.243183,1.47159,-0.280287,1.00593,1.0014,-0.29081,-0.222984,-0.256451,-0.506166,-0.403117,-0.26769,1.52257,-0.293295,1.4474,0.163986,-0.384311,-0.257367,-0.266863,1.06361,-1.00621
0.407161,0.427768,-0.186688,0.395859,1.22916,1.21325,0.288986,0.168481,0.417037,-1.8346,1.17323,0.351129,-2.12572,0.257062,-1.52012,0.305085,1.22997,1.15715,0.390698,0.273295,-1.00414,0.280055,-0.81856,0.320066,0.386734,-0.614622,0.31751,0.255452,-2.26196,-2.02325,1.10901,-1.66179,0.434018,0.846083,0.52816,0.328186,0.370664,0.282566,-2.05068,1.22201,0.383873,0.258559,-2.24557,-2.05221,1.23118,-2.09129,0.263612,0.285981,-1.98143,1.22321,0.273518,0.398876,-0.017506,-1.75751,0.358738,1.12988,1.1126,0.344341,0.42236,0.349868,-2.17283,0.369038,0.274419,-1.36028,0.273528,-1.1865,-0.40356,0.269989,0.278425,0.305628,-1.92634,0.678456
-0.227766,1.94537,-1.47749,1.55854,-1.87783,-1.82502,-0.336648,-1.82272,1.84208,0.649476,-1.8147,-1.90973,1.03202,1.5943,0.293715,0.867263,-1.91639,-1.91541,1.38625,0.943117,-0.531302,0.755633,-0.785653,-0.33251,2.09707,-1.05832,0.571626,1.15391,1.15712,0.873274,-1.84184,0.481149,-0.137361,-1.92002,-1.94165,1.04163,-0.277019,-0.339759,1.13811,-1.92599,1.30284,1.79144,1.07439,0.965482,-1.92391,1.01704,1.92617,0.73009,1.06326,-1.83954,2.00457,1.6926,-1.67774,0.533118,1.17377,-1.83215,-1.84085,-0.321582,2.069,2.11464,1.05388,0.247078,2.08511,0.0325889,2.04204,-0.265463,-1.27919,0.605984,2.10015,-0.335955,0.783279,-1.94843
1.38075,-0.29282,-1.44522,-0.569727,-0.0136121,0.0466412,1.19815,-1.12183,-0.416912,-2.13337,0.0182574,-0.949621,-1.38666,1.33164,-2.20029,-1.04044,-0.128338,-0.304692,-0.643161,1.41088,-2.06393,1.41734,-1.95373,1.24368,0.090682,-1.81432,1.41521,1.40905,-0.592191,-2.00789,-0.0145446,-2.20965,1.40747,-0.516341,-0.781109,-0.913451,1.33176,1.18692,-0.230283,-0.0482734,-0.713308,1.23619,-1.09889,-1.87381,-0.229261,-1.5411,1.10089,-1.08257,-0.064857,0.0401536,0.940191,-0.497541,-1.29086,-2.15518,-0.771119,-0.0103042,-0.0119488,1.28685,-0.0338504,0.198288,-1.23948,1.40528,0.502115,-2.18622,0.783674,-2.12374,-1.63588,-1.1182,0.385573,1.21368,-2.08208,-0.634985
1.80406,-0.172703,-1.86468,-0.352973,0.175524,0.0722827,1.56962,-1.71124,-0.226884,-0.0423487,0.0433679,-1.38325,-1.76292,1.71369,0.909101,-1.23398,0.273617,0.358515,-0.451682,2.01694,0.202434,2.00672,-0.341449,1.62517,0.0687459,-1.04192,1.98439,1.96366,0.295689,-0.981099,-0.0145446,0.722818,1.85188,0.00658431,-0.914993,-1.08025,1.73921,1.55642,1.10047,0.200271,-0.591426,1.46552,-1.19226,-1.32378,0.321893,-1.74746,1.13675,-1.26381,1.19668,0.132202,0.788171,-0.283667,-1.90335,0.38991,-0.761878,-0.0227254,-0.0489977,1.67614,-0.0226911,0.165823,-1.53283,1.91324,0.502115,0.842367,0.56828,0.558684,-1.55483,-1.30389,0.439146,1.58874,-0.524809,-0.435095
1.38075,1.61782,-0.202859,1.46002,-0.270267,-0.325132,1.17859,-0.150071,1.55704,-0.246717,-0.370928,-0.144379,-0.137003,1.83313,-0.337902,1.07,-0.211507,-0.155818,1.41496,1.66609,-0.33563,1.61383,-0.325031,1.22359,1.61464,-0.285999,1.57784,1.74184,-0.0621194,-0.214827,-0.421991,-0.308385,1.42864,-0.144776,-0.156234,1.22697,1.32134,1.16746,-0.0796728,-0.241526,1.36848,1.83973,-0.0856037,-0.194048,-0.174146,-0.152026,1.81851,0.956689,-0.101277,-0.288461,1.74727,1.50922,-0.162549,-0.278162,1.31268,-0.431715,-0.419754,1.26635,1.6351,1.58411,-0.106131,1.49673,1.58639,-0.356138,1.6793,-0.362426,-0.241394,0.835879,1.56436,1.19393,-0.213327,-0.163846
0.766945,-0.412937,0.0391439,-1.32844,0.0268878,-0.209718,1.0906,0.0251358,-0.796912,-0.0265915,-0.245376,0.0723678,0.172044,-0.125041,-0.127386,0.360355,0.024109,0.0201287,-1.39938,-1.28957,-0.270405,-1.37423,-0.176916,1.08304,0.529234,-0.0395143,-1.05459,-0.931408,0.335478,0.122362,0.24473,-0.0505665,0.444631,0.0754278,0.126445,-0.209255,1.06015,1.07994,0.347209,0.0760287,-1.18217,0.282708,0.234419,0.147852,0.0325075,0.123068,0.646323,0.612292,0.34755,-0.0913036,0.998664,-1.12916,0.0469731,-0.0395745,-0.845239,0.26232,0.247554,1.26635,0.233169,0.837073,0.213839,-0.433581,1.45623,-0.161775,1.27114,-0.216947,0.0180718,0.862438,1.3607,1.10509,0.0513984,0.150205
1.22204,-1.17716,1.63649,-1.13135,-0.0406315,0.354339,1.51094,1.37917,-1.1875,0.570825,0.545523,1.1254,0.131701,0.173481,1.23303,-2.03577,-0.128338,0.0336946,-1.18879,0.358328,1.68611,0.435124,1.79727,1.33404,-1.12629,1.80103,0.500477,0.299838,1.63418,0.214322,0.639855,1.02894,1.14298,0.378149,0.795991,-1.6918,1.30044,1.49806,2.21782,-0.131062,-1.26658,-0.0672982,0.581053,0.16275,-0.0776639,0.054265,-0.143092,-2.15201,2.20349,0.145319,-0.264477,-1.14954,1.44929,0.787579,-1.38237,0.48542,0.593592,1.31757,-1.14645,-1.11175,0.333878,0.694109,-0.820673,1.42539,-0.418019,1.56049,1.73689,-2.18811,-0.943243,1.47031,0.409568,0.578541
0.290735,0.547885,1.76558,0.533808,1.37774,1.22604,0.171682,1.76144,0.543704,1.63994,1.16065,1.71383,1.48886,0.627191,1.6055,0.553894,1.47942,1.48197,0.543871,0.592266,1.62088,0.559191,1.66564,0.18953,0.507297,1.70242,0.530954,0.610431,1.63418,1.62425,1.05962,1.62511,0.338779,1.52037,1.64403,0.559805,0.255785,0.175636,1.57752,1.44287,0.552636,0.608565,1.54106,1.58982,1.49295,1.49842,0.586526,0.539757,1.52419,1.30203,0.554216,0.541494,1.77162,1.63068,0.553232,1.09267,1.06316,0.200913,0.54471,0.512251,1.5072,0.46043,0.51299,1.58736,0.534286,1.57669,1.72064,0.526443,0.482027,0.18719,1.63982,1.57787
1.8464,2.05454,-0.557778,1.74574,-0.540461,-0.607133,1.60874,-0.51645,1.95821,-0.592562,-0.634561,-0.485087,-0.526678,2.34653,-0.661756,1.09763,-0.488738,-0.453566,1.64469,2.12325,-0.694362,2.06872,-0.686933,1.66534,2.08607,-0.614622,2.01487,2.21879,-0.446434,-0.551949,-0.681265,-0.646736,1.88361,-0.447498,-0.468671,1.28254,1.78102,1.60504,-0.406057,-0.517687,1.53729,2.35872,-0.512243,-0.535948,-0.463472,-0.537099,2.32088,0.99291,-0.380267,-0.57761,2.2502,1.84538,-0.53327,-0.612198,1.44234,-0.667183,-0.691588,1.70686,2.11352,2.03885,-0.519471,1.94371,2.04172,-0.680008,2.16677,-0.717886,-0.581908,0.880129,2.01439,1.63809,-0.571497,-0.449404
