1.51074,0.951548,1.81458,-1.32126,-0.327653,1.09087,-0.823604,1.15881,1.2581,0.0671819,0.140624,0.247492,-1.86558,0.218351,-1.72771,-0.371253,-0.838252,0.583405,-2.09716,0.982555,-0.089756,0.186219,1.10428,-0.064252,-1.71917,1.71914,-0.676643,-1.12564,0.937271,-0.120471,-1.14126,-0.965039
-0.436134,0.5818,0.250344,-1.2436,-1.97265,0.352037,-1.1427,-0.240591,-0.849078,-0.813557,1.50092,1.08405,0.271236,-0.0818428,0.27274,0.57983,1.25593,0.775137,-0.0709946,0.898136,-0.7522,0.532271,-0.0205572,0.045064,-0.65093,-1.2228,-0.125101,-1.20954,-0.111287,0.546963,2.28409,0.66784
0.841501,0.451888,1.07142,-0.938505,-2.34865,0.411942,-0.245236,0.10171,0.931405,-0.567769,-1.35066,1.23523,-0.714986,-1.18255,-1.30593,0.507679,0.959585,1.32037,0.997533,0.447902,1.32685,-0.46671,1.76297,0.24382,-1.41467,0.764729,-1.68073,-0.897896,-1.12989,-0.419322,0.992762,-0.0941706
0.486602,1.97085,-0.888375,2.20123,0.377345,0.132382,-1.50169,0.504416,-0.522384,0.630445,-0.121359,0.146702,0.276904,1.26903,1.39347,-0.666416,-0.0875072,-0.94446,-0.766545,-0.719892,0.684794,0.316805,-0.52724,0.283572,0.82165,-0.775115,0.468867,0.834133,1.76613,0.46727,0.550196,1.14286
-2.55538,-0.0477715,-1.82932,-1.23251,-0.694253,-0.137194,-0.903379,1.0078,-0.299143,0.384658,0.594057,-1.0527,0.565969,0.308409,0.561962,1.68177,1.19666,-1.08826,0.342304,1.36244,-0.313968,0.630211,0.242918,-0.700272,-0.810668,0.248168,-1.65952,-0.802005,-1.10991,-0.190203,1.4232,-0.311888
1.59186,-0.16769,0.490075,-0.245099,0.668745,0.0624918,-0.713914,-0.0694407,-0.16302,-0.65994,-2.30791,1.66863,-1.78623,-0.00179115,-0.0345584,0.756928,0.455795,0.661296,-0.000431443,0.0750526,-0.60952,0.0817506,-0.983255,0.780463,-1.824,0.459712,0.21431,-1.02375,-0.970105,0.258074,0.41682,-0.925454
-0.111655,-0.507458,1.56287,0.370645,-0.205454,0.561707,1.4799,-0.401674,0.408694,0.753339,-1.05845,-0.00448314,0.0785259,1.62926,-0.793766,-1.4404,-2.31999,0.140024,0.735441,-0.206344,2.17274,-1.57669,-0.192829,0.979219,0.282536,0.863121,0.376944,0.240808,1.03713,-1.30591,-1.31101,-0.262407
0.476462,-0.567418,-0.336995,-0.500273,-1.70945,-0.26699,0.133695,-0.572824,0.691829,-0.987656,1.05757,-0.125431,-0.845348,-0.221933,-0.980555,-0.987816,0.169327,1.11666,-0.0306728,0.321274,1.61221,-0.46671,0.171982,-1.09779,-0.810668,-0.0666885,-1.11505,-1.61108,2.74478,0.218227,2.07796,-0.361369
0.598142,0.961541,0.502061,0.331814,-0.731853,1.88962,1.48987,-0.250659,-0.4516,-0.690663,0.85604,1.74926,0.667992,-1.11251,-1.04683,-1.36169,0.179205,-1.05231,1.1689,0.64488,-0.385308,0.00339915,0.546928,0.740711,1.18106,0.00710591,-0.372588,0.282761,0.128383,-0.100547,-1.00182,-1.36089
1.54116,-1.09706,-1.24198,-0.72771,-1.89745,-0.147179,-0.813632,-0.603027,-0.408041,-0.332223,0.0801668,-1.70783,0.0558542,-1.36267,1.53206,0.776605,0.277987,-0.435172,-0.0508337,-1.45856,-1.49617,1.00238,-0.557641,0.0550019,0.287527,-0.829231,-0.931201,-0.688135,-1.58925,1.23432,0.786636,-0.836388
0.760381,-0.477479,-1.27794,1.3636,2.11634,-2.2938,0.75195,0.393672,-0.7184,-1.02862,-2.0157,0.358361,0.446942,-0.34201,0.694522,-0.0629708,-1.02594,0.128041,-1.25041,0.110227,-0.161096,1.01544,-1.2062,-0.521392,1.29088,-1.05061,0.567862,0.876086,-0.281053,-0.947292,-0.46225,2.31061
-0.872152,0.0221809,0.490075,-0.694426,-3.21345,0.391974,-0.0358269,1.01787,1.28532,1.30636,-0.060901,-0.982146,-1.54817,0.548564,-0.908249,0.888111,-1.55936,0.193949,-0.323006,1.81267,1.22494,-1.4004,-1.31767,0.551893,-1.86893,0.956594,0.0587463,-2.26434,0.0584795,0.8757,-0.668377,0.964727
-0.679493,-0.977139,0.585967,-1.77614,0.339746,-0.33688,0.80181,-1.49905,1.51945,0.794304,2.07527,0.207176,-1.20243,1.0689,-2.07116,0.0944497,-1.31241,0.805095,0.301982,1.34134,-1.24139,-2.02068,-0.740047,1.2376,-1.47458,1.32065,-0.125101,-0.442414,-1.13987,-0.0806241,-0.680502,0.0839616
-0.395574,-1.20698,0.0106141,-1.3601,-1.69065,-0.526582,-0.025855,-2.41521,-0.772849,0.200317,0.130548,-2.59479,-0.794337,-0.332004,0.411325,1.43252,-0.709835,0.781128,1.38059,-1.2264,-0.691051,0.212336,0.557062,-0.918904,-0.361406,-0.588169,-0.11803,-1.19756,-0.900202,0.307882,1.30195,0.677736
-1.20677,0.0121877,-0.678611,0.753404,-1.08905,-0.436723,0.153638,1.32997,-0.625837,-0.301499,0.735124,-0.256458,-0.352238,-0.592172,0.242613,0.507679,-0.650566,-0.309348,-0.857269,1.1725,-1.45541,1.94913,-1.57101,0.541955,-0.556086,-0.598008,-0.167527,-0.831971,0.0584795,2.0213,1.49595,-0.499916
0.405483,0.55182,0.579973,-0.883032,-0.308853,-1.04577,-0.165461,-0.0996437,-0.288253,1.17323,0.160777,1.08405,-0.0631726,1.09892,0.320943,0.756928,0.198961,1.06273,0.866487,-0.797275,0.124264,-0.120657,0.11118,-0.30276,-0.0968408,0.0120255,-2.31006,-0.148748,-0.410875,0.716312,0.859386,-0.925454
-0.578093,-1.07707,1.02347,-1.03836,0.555945,0.931126,-0.21532,-0.623162,1.21454,-0.39367,0.42276,-0.175826,-1.3498,0.168318,-2.13142,0.940585,-0.650566,0.259857,-0.554856,0.046913,-0.201862,-0.64953,-1.51021,-2.00213,-0.800684,1.45348,1.1689,-0.921869,-0.700476,1.27417,-0.0378716,2.58771
-0.598373,0.192065,0.364216,0.170944,-0.214854,0.541738,0.761922,-0.129847,-0.696621,0.743098,0.745201,0.680889,1.63154,-0.712249,1.01387,0.684777,-0.433245,0.283823,0.170936,-1.75402,-0.670668,1.1395,-0.71978,0.253758,0.721814,-0.430741,0.0941016,0.156904,0.567779,-0.618556,0.0106289,-0.678049
0.354783,-0.757288,-0.69659,1.03631,-0.590853,0.242209,-0.305067,-0.170117,-0.19569,-0.649698,0.221235,-1.52641,1.26879,-0.472094,0.7367,-0.331898,0.682994,-1.6994,-0.907672,-0.283728,-1.21081,-0.838879,-0.273899,0.750649,1.68523,-1.05061,0.186025,1.16975,-0.6106,-1.53503,-0.886629,-0.935351
0.202683,1.67106,-1.19403,0.953105,0.452545,0.781362,-0.205349,0.947394,-2.13952,1.19371,-0.655401,0.116465,0.83803,0.188331,1.55616,0.461764,-0.206046,-0.692812,0.0802121,-0.987218,0.766325,1.21785,-1.15553,0.710898,0.527134,-1.26216,1.20426,0.618379,0.258205,-0.947292,0.665385,-0.153548
0.557582,-2.40617,2.04233,-0.18408,0.311546,0.401958,-0.833576,0.484281,0.446809,-0.0557118,-1.61265,-0.851119,-1.45182,0.468512,-0.161093,-0.672975,1.69057,-0.788678,-0.353247,0.490112,0.430008,-0.27736,1.88457,-1.70399,0.327462,1.24193,-0.0897458,-1.17958,-1.04001,0.0588398,-1.8627,-0.311888
-2.89,-0.447499,0.406169,-1.43776,1.06354,-0.027367,0.123723,2.6891,-0.0541223,-0.772592,1.5513,-0.316932,-1.78056,0.628615,-1.5831,0.402732,0.277987,0.535472,0.352384,-0.157099,-0.222245,0.303746,0.962408,1.00903,-1.00036,0.912318,0.369873,-1.17958,-0.161218,-0.75802,0.295569,0.440226
1.3992,0.351956,1.84455,-0.00102069,0.076546,0.0125702,0.133695,-0.874854,0.288906,0.0262173,-0.524409,-0.387485,-0.159528,-0.562152,-0.685308,-1.45352,0.65336,0.433614,0.130614,1.35541,-1.07833,-1.51792,0.678666,-0.789713,-0.40134,0.21373,-0.139243,-0.20868,0.747532,-0.150356,-1.43832,0.00479176
-0.527393,0.971534,0.142466,1.60213,0.988344,-0.536566,0.9115,-0.643298,-1.10499,1.01961,-1.4615,0.701047,1.25746,-1.23258,0.567987,-1.16491,-1.95449,-1.25602,-0.0609141,-0.790241,-0.833731,-0.479768,-0.71978,-1.17729,1.10119,-0.9719,0.893131,1.52335,-0.860256,-0.0806241,-0.450125,0.0938579
1.16598,0.291997,-1.00824,-0.977336,-0.252454,-0.217069,1.38018,-0.0392377,-0.288253,-0.813557,-1.45143,-0.458038,0.798354,1.69931,1.0681,1.43252,0.228596,0.427622,-0.837109,-1.69071,0.837665,0.695504,0.80027,1.26742,-0.700848,-1.09981,-0.810993,-0.142755,0.437957,0.64658,2.14465,0.499604
-0.111655,-0.227649,-0.69659,1.51338,-0.290053,0.461864,0.462766,1.40044,-1.5188,-0.813557,-1.34059,0.156781,2.13599,-0.492107,1.55616,-0.915665,-0.858009,-1.4178,-1.48226,-0.4596,0.195604,0.610623,-0.628577,0.0550019,1.81003,-1.81808,2.46998,2.19459,0.837408,-0.658403,-0.522876,-1.13328
-2.04839,-1.54675,1.39506,-0.877485,-0.487453,0.401958,0.113751,0.927258,1.44323,1.32684,0.452989,0.922785,-0.83968,1.12894,-1.08299,0.258429,-1.65815,0.691254,-1.16976,2.23477,-0.150905,-1.18493,0.91174,0.810276,-0.835627,0.961514,0.0375332,0.342693,-0.271067,0.268036,-0.862379,-0.470228
1.68312,0.431902,0.0046208,-0.322761,-0.637853,-1.24545,-0.354927,0.645364,-0.604057,0.978644,0.271616,-1.16357,-0.408917,-0.562152,-0.118915,2.40328,-0.453002,0.721212,1.0681,-1.69774,0.409625,1.09379,-0.841384,1.20779,-0.725807,0.233409,0.0728884,-0.975807,0.168328,1.61287,1.53233,0.341264
-1.66307,0.242031,0.645899,0.059999,-2.09485,-0.736253,0.263329,0.232589,0.0547757,-1.11055,1.35985,0.0862278,-1.76355,-0.291978,-1.37221,0.65854,-0.848131,0.463572,0.160856,0.64488,1.43896,-1.61586,-0.456305,-1.34623,-0.0668901,0.267846,-0.103888,-0.316557,-1.13987,1.64275,-1.58382,-0.450435
0.0505842,0.971534,-0.253089,-0.4448,-0.186654,0.212256,-0.0657425,1.76287,1.11653,-0.106918,2.22641,0.650652,-0.193535,-0.171901,0.429402,1.40629,-0.759227,0.93691,0.150775,-0.80431,-1.09871,0.643269,0.364522,0.651271,-1.71418,0.941835,-0.747354,-0.73608,-0.111287,0.696389,1.20495,-0.33168
0.638702,1.25134,-0.918341,0.9642,-0.252454,-0.84608,0.991275,1.84342,-0.723845,-0.557528,0.0297855,1.17476,-0.023497,-0.161894,1.77308,-0.167918,0.900315,-0.189515,0.7052,-1.19826,1.22494,1.53778,0.30372,0.979219,0.841617,-1.07521,-0.217025,0.462556,-0.0313968,-1.15649,1.40502,-0.8067
-1.66307,-0.41752,0.478088,-1.23806,-0.572053,0.94111,-0.753801,-0.50235,0.0438859,-2.11418,-0.695706,0.277729,0.339251,1.38911,0.158256,0.219074,-0.492514,1.4462,1.32011,-0.895764,1.50011,1.37455,-1.02379,-0.213319,-0.241603,-0.0224119,-0.549364,-1.25749,-0.360943,-1.23618,1.35652,-1.15307
-0.0812352,1.12143,1.30516,-1.37119,-0.130254,-1.24545,-0.37487,0.0513713,1.15465,1.34733,-0.84685,-0.33709,-0.975711,-0.442075,-0.492493,0.907789,-1.41119,0.900961,-1.03872,0.778543,-0.212053,0.342922,-0.0306908,-0.263008,-1.50952,1.39936,-0.959486,-0.75406,-0.820311,0.018993,0.956387,-0.826492
-0.821452,1.3113,-0.522786,1.62432,-0.478053,-0.466676,-0.0856862,0.605093,0.0329961,0.825027,-1.68318,-0.901514,0.906045,2.03952,-0.317755,-0.843514,-0.541906,-1.87316,-0.978235,-1.07164,-1.64905,0.160102,-0.983255,-2.08163,1.86493,0.100579,-0.0331774,1.31359,-1.10991,1.38375,-0.535001,2.8846
0.841501,-0.0377783,0.508054,-0.50582,-1.23005,1.65,-0.514476,-1.99237,1.23087,0.323211,-0.0205959,-1.12325,-0.329566,-1.21257,0.284791,0.179719,1.2263,0.23589,-0.524615,0.215751,-0.181479,0.617152,-1.74328,-1.83318,0.00798687,0.21865,-1.27061,-0.706114,-0.500751,-0.269896,0.823011,1.31109
-0.902572,-0.337574,0.466102,-0.944052,0.706345,0.352037,0.432851,2.80991,0.0711104,-0.0352296,0.241387,-0.316932,-0.306894,-0.692236,-1.54092,0.770046,-0.364098,0.0201918,-0.292764,0.215751,-0.803157,-0.864996,-0.486706,-1.76362,-1.31983,0.405596,0.0941016,0.306733,-0.0613556,0.507117,-1.31101,-0.628567
1.27752,-0.897193,0.597953,-1.26024,-1.20185,-0.925954,-0.125574,-0.441944,0.490368,-0.680422,1.43039,-1.71791,0.214556,0.428486,-0.00443112,1.06521,0.337256,0.643321,-0.6355,-0.304832,-0.232436,0.688974,-0.506973,0.710898,-1.29986,0.454792,-0.945343,-0.86793,0.6976,0.17838,-0.12881,1.84549
-0.709912,-0.757288,1.04145,-0.916316,-0.384053,-0.386802,-0.893407,-1.55946,1.55212,-1.53044,0.473141,-0.306853,-0.0915123,2.39976,-1.04081,-0.338457,-0.12702,0.295807,0.725361,2.45285,-0.497414,-1.47222,-0.172562,1.78418,-0.286529,1.02055,-0.471583,-1.37136,0.597738,1.23432,-0.286436,-0.687945
-0.0305355,1.07147,0.406169,0.154302,2.38894,0.192288,-0.334983,0.433943,-0.7184,0.364175,-1.27005,-0.578986,0.339251,-0.111862,1.03797,-0.279424,-2.84353,0.199941,2.42896,-1.98617,-1.60828,-0.381829,0.91174,-1.85306,-0.156742,0.0661415,-0.294806,0.534474,-0.670518,0.287959,0.586571,-0.0446894
1.5006,-0.0377783,-1.1341,-0.993977,0.0953459,-0.0173827,-0.773745,-0.16005,-1.99795,-1.00814,2.00473,-0.296774,-0.363573,0.188331,0.941565,1.9507,-0.759227,0.152008,0.241499,0.511217,-0.599328,1.54431,0.151715,-1.23691,-0.890536,0.331801,-0.577649,0.822147,-1.01005,-0.897484,0.477445,-0.25251
0.334503,-0.147703,0.400176,-0.106418,0.132946,-0.666362,0.243385,0.494349,1.35066,0.599722,0.18093,-0.216142,-0.669642,0.778712,-0.287628,0.724132,-0.690079,0.499522,1.0681,0.764473,-0.324159,-0.969465,0.212517,1.42642,-0.990372,1.16322,-1.93529,-0.658169,-0.171204,1.51325,-0.165185,0.133443
-0.0203955,1.33129,1.1793,-0.772088,-1.68125,-0.806143,-1.0031,0.635296,1.85704,-0.741869,-1.16929,-0.508433,-1.04373,-0.632198,-1.98681,1.25543,0.406404,1.17058,-0.353247,0.469007,-0.629902,-1.73339,0.749601,0.134504,-0.0369393,1.86181,0.0587463,0.354679,0.45793,-0.34959,-0.425875,0.618358
-0.253614,-0.0577647,0.400176,-0.616765,-0.130254,-1.45512,0.512626,0.162116,-0.255584,-0.21957,1.27924,-0.528591,-0.0121611,1.8494,0.7367,0.310903,0.910194,0.619354,0.301982,0.173541,-0.517797,2.07971,-1.08459,0.333261,-0.950438,-1.15393,-0.11803,-0.586251,0.567779,0.835853,1.58083,0.925142
-0.375294,0.321977,0.496068,-0.550198,-0.515653,-2.30379,1.08102,1.04807,1.91693,0.794304,-0.453876,-2.2017,-2.00728,-0.111862,-0.847995,-0.128563,0.939828,-0.00377472,0.0600512,1.82674,-0.589137,-1.1327,-1.33793,-0.640645,-1.25494,-0.0224119,-0.103888,-0.0588506,-0.181191,-0.548824,-0.347062,-0.163444
-2.54524,1.45121,-0.18117,0.154302,1.24214,-1.5949,-0.683998,-1.09634,-1.13766,-1.29489,0.765353,-0.710013,0.0218465,0.818738,1.57424,0.947144,1.73996,2.27304,1.2193,-0.994253,-0.334351,0.251512,-0.0306908,-2.18101,-0.620979,0.331801,0.82242,-0.232653,0.607724,1.01516,1.14433,1.58819
0.93276,0.451888,-0.906354,0.914274,-0.703653,0.172319,1.28046,0.44401,-1.58414,0.343693,-0.655401,-0.589065,1.43883,0.178325,0.33902,-0.213832,-2.54719,-2.20869,-0.19196,-1.56408,0.0223498,1.55084,0.982676,0.0649397,1.825,-1.21296,1.64973,0.894065,0.487889,-1.63465,-1.52926,-1.03431
-0.0710953,0.212052,1.10139,-0.76654,-1.28645,-0.616441,0.861641,-0.452012,1.80259,1.35757,0.0700905,1.41666,-0.431589,0.41848,-2.20372,0.57983,0.416282,1.48814,1.25962,0.940346,-0.874497,-0.0618937,-0.446171,-0.928842,-1.36975,1.54695,-0.832207,-1.22153,1.91592,2.03126,-0.17731,-1.5885
-1.59209,0.142099,1.55687,-1.27134,-1.45565,-1.36526,-1.25239,-0.351335,2.47231,0.108147,-0.312808,-2.31257,-1.76355,0.0982733,-0.2575,0.888111,-2.10267,0.032175,-1.42177,0.349414,2.03006,-0.283889,-0.517107,-0.233195,-1.66426,0.666336,-1.86458,-0.610223,-0.870243,-0.847675,0.216756,0.153235
-0.476693,-1.72663,0.711825,-0.533556,0.396145,-1.46511,-0.654082,-0.300997,0.561151,-0.803316,0.85604,0.87239,0.163545,1.87942,-0.739537,-0.377812,-0.196168,-1.42379,-0.111316,-0.0234361,1.40839,-1.10005,0.0807795,-1.13754,0.0329459,-0.18476,1.07698,0.810161,0.148356,-0.299782,-0.480438,-0.717633
0.486602,-0.587404,-0.924334,1.8684,0.772145,0.132382,-0.654082,-0.864786,-1.73115,-0.455117,-0.736011,-0.00448314,1.3028,-0.121869,0.796955,-1.26986,0.821289,-1.42379,0.755602,-0.930939,-0.711434,0.166631,-1.12513,1.94319,2.08457,-1.36055,1.82651,0.684304,0.657655,-0.259935,-0.401625,-1.14317
0.537302,0.501854,-0.378948,0.154302,0.142346,0.73144,0.811781,-1.76081,-1.13221,-1.80695,-0.17174,-0.165747,1.04208,0.258377,0.911438,-1.9061,-2.68548,-1.75333,-0.0105119,-0.923904,0.480965,-0.434063,0.617864,-0.223257,1.51052,-1.55734,0.327446,0.360672,0.278177,-0.618556,-2.35983,1.034
0.141844,-0.227649,-1.10413,2.32327,0.076546,-1.04577,-1.29228,0.393672,-1.00154,-0.557528,-0.816621,1.33602,0.97406,-1.89301,0.67042,-1.38137,-0.0282379,-0.98041,0.453189,-2.61932,-1.03756,-0.336124,0.425324,0.919592,1.24595,-2.14769,1.57902,1.44544,2.02577,-1.21626,-0.450125,-1.87549
-0.496973,0.611779,0.292297,-1.74286,1.35494,-2.1041,0.532569,0.695702,0.757168,0.31297,-0.967765,-0.760408,-1.41781,0.488525,-0.769664,0.0485354,1.03861,-0.566987,1.14874,0.574531,-0.660477,-0.538532,0.638131,-0.779775,-1.78906,1.86181,-0.917059,-1.46725,1.46654,0.726274,0.216756,0.43033
-1.57181,-1.05708,-0.151204,0.808877,2.27614,0.681519,0.891556,0.70577,-1.44257,-0.0864353,1.94428,-0.357248,0.928717,-0.0117976,-0.305704,-2.39804,1.93753,-0.926485,-1.43185,-1.07164,-0.82354,-0.212067,-1.17579,0.780463,1.0363,-0.661964,0.843633,0.965983,-0.820311,1.96153,-0.765378,1.09338
-0.699772,1.84094,-0.0253455,-0.511367,0.123546,0.87122,-0.344955,0.152048,0.190898,0.650927,-1.15921,-0.397564,-0.0575047,0.218351,0.296842,1.52435,-0.650566,0.199941,-0.212121,-0.811345,1.05169,0.512684,0.283453,0.621458,-0.720815,0.125177,0.164812,-0.730087,-0.301026,-0.369513,0.289506,-0.361369
0.344643,0.0621537,0.196405,0.731215,-0.562653,-0.366833,-0.763773,-0.653365,-1.16488,0.282246,-0.60502,0.176939,0.565969,-0.492107,0.815031,-0.764804,-0.364098,0.00820853,0.755602,-1.72588,-0.803157,-0.172892,0.0503785,-0.342511,0.761748,-1.2474,0.88606,0.750229,-0.281053,-0.339628,0.586571,-1.36089
0.93276,1.96086,0.526034,-0.455895,-0.515653,-0.237037,-1.0031,-0.985598,1.93871,-0.803316,-0.524409,0.640573,-2.44371,0.848757,-1.11914,-0.128563,0.0705444,1.17658,-0.544776,1.48907,-0.507605,-1.59628,0.861072,1.28729,-1.20003,1.53711,-0.754425,-0.993787,-1.3396,0.576848,-1.43832,1.36058
2.95061,-0.587404,-0.00137246,0.775593,1.79674,0.222241,-1.3222,-1.09634,-0.288253,-0.915968,0.120472,1.02357,0.554633,-2.12316,1.89961,1.94414,1.36459,-0.914502,0.775763,-0.649543,0.103881,0.891382,0.861072,0.621458,1.17607,-0.824311,0.680999,1.01393,-0.161218,-0.489054,0.895761,-2.6573
-0.213055,1.80097,0.0885264,-0.239552,-0.976252,-0.796158,-0.813632,1.84342,0.680939,-0.475599,-0.0709772,0.176939,0.412934,0.168318,-1.03478,1.37349,2.60925,0.882986,0.281821,-1.60629,0.858048,0.473508,0.394923,1.35686,-0.700848,-0.0716081,-0.358446,-0.562278,0.13837,-1.31588,0.15613,0.796491
0.081004,-1.187,-0.247096,0.00452655,2.53934,-0.716284,0.432851,-0.260726,0.3488,0.0774231,2.3171,-1.63728,-0.176531,1.29905,0.435427,-0.181036,-0.966669,-1.21408,-0.685902,-0.930939,0.073307,-0.989053,0.516527,-0.670459,0.76674,0.371158,0.186025,0.84612,-1.1898,1.48336,-0.886629,-1.5885
0.293943,0.521841,1.30516,0.154302,0.988344,1.23066,-1.7809,0.917191,0.506702,-0.0454707,0.332074,0.0761488,-0.573287,-0.782294,0.230562,-1.86675,-0.522149,-0.0876575,0.604395,1.54535,0.287327,-0.864996,0.648265,0.174256,-0.356414,1.39936,0.454725,0.126938,-0.0413831,0.188342,0.089442,0.450122
0.95304,1.12143,0.532027,-1.43221,-1.39925,-0.556535,-1.9604,-0.0895761,-0.756515,-1.07983,1.69237,-0.185905,1.11009,1.05889,-0.161093,2.00973,0.139692,-0.0816658,-0.323006,0.461972,-0.792966,0.551859,-0.861651,-0.243133,0.227626,-0.470098,-0.146314,-1.39533,1.29678,1.43356,2.14465,-0.955143
-1.08509,0.132106,-0.822449,2.54516,1.94714,-0.157163,-2.0302,0.937326,-1.29556,-0.0147473,0.160777,1.46705,1.54085,0.888783,0.7367,-1.31578,-1.06545,-1.12421,0.795924,-0.811345,0.745942,0.434332,-0.365102,0.661209,1.83998,-0.770195,0.808278,1.84099,-0.231122,3.15693,-1.84451,-0.0446894
-2.34245,0.0121877,-0.121238,1.0696,1.16694,0.421927,1.52976,-0.603027,-0.914417,-0.680422,-1.2096,0.227334,1.1441,0.588589,0.501707,-1.34857,0.900315,-0.525046,2.89266,-0.234483,0.766325,-0.381829,-0.669112,-0.402138,0.46224,-0.455339,-0.0473195,0.384645,-2.57789,-1.77411,0.0166914,-1.12338
-0.993831,1.25134,0.88563,-0.788729,-0.590853,-1.43515,0.64226,0.0815743,-0.201135,0.773821,1.59161,0.479309,0.42427,0.288396,0.0196707,0.363376,0.277987,-0.483105,0.231419,0.841857,-0.945837,-1.08046,-0.800849,-0.93878,-0.411324,-0.484857,-0.704928,0.672318,1.11702,0.168419,-1.06851,0.895453
-0.344874,-0.757288,-1.11013,1.48564,-0.496853,-0.436723,1.42007,1.32997,-0.1848,-2.38045,0.120472,0.620415,1.48418,0.41848,0.712598,0.448646,-0.9074,-1.65147,2.26767,-2.33088,0.124264,0.0295163,-0.243498,-0.143755,1.49554,-1.18344,-0.188741,1.01992,-0.520724,0.756159,-0.0378716,-1.21245
-1.41971,-0.307595,0.202398,0.193133,-0.816453,1.011,1.92863,-1.57959,-0.359037,0.886474,0.100319,0.307966,0.2599,0.488525,0.917464,0.730691,-0.492514,0.625346,1.28987,-1.35303,-1.48598,1.85119,1.08401,2.19163,0.761748,-1.20804,0.369873,1.3016,0.208273,1.20444,1.26558,0.608462
1.5513,0.691725,-0.16319,-0.172985,-0.261853,-0.0573199,-0.703942,-2.0125,-0.228359,-2.00153,-0.121359,-0.760408,-0.567619,-0.68223,-0.420188,1.9179,-0.858009,1.47016,0.433028,-0.902799,0.409625,0.754267,1.25628,-2.44933,0.427298,0.567944,-0.422085,-0.855944,0.467916,-0.339628,1.85364,-1.76663
